index,BE -> FR,DE -> RoW,DE -> FR,FR -> RoW,UK -> BE,UK -> NL,FR -> UK,RoW -> UK,RoW -> NL,DE -> NL,BE -> UK,BE -> NL,RoW -> FR,DE -> UK,UK -> FR,UK -> DE,FR -> NL,BE -> RoW,NL -> DE,NL -> RoW,UK -> RoW,RoW -> BE,NL -> UK,RoW -> DE,FR -> DE,NL -> BE,BE -> DE,NL -> FR,FR -> BE,DE -> BE
2030-02-18 20:00:00,,,,,1349.9972746031,5939.992367377659,667.5507849057141,,,6508.35984441029,,5435.4320958816,,,,0.0209708797408349,,,,,,,,,4620.73737913897,,,,6626.16991950834,1349.99756368165
2030-02-18 21:00:00,,,,,1349.99726035142,5939.992363699241,176.74587673850755,,,6195.42439745652,,5178.19151170994,,,,0.0046797289829927,,,,,,,,,4568.7066657185,,,,6545.37279675744,1349.99799085577
2030-02-18 22:00:00,,,,,1349.99735591527,5939.9922172712595,71.07736949099535,,,5616.14848885731,,4694.44739734043,,,,0.0052880054117132,,,,,,,,,4214.73614471126,,,,6039.85499575979,1349.99800605243
2030-02-18 23:00:00,,,,,1349.9973510162,5939.99249297734,118.12908923229732,,,5025.06011021812,,4194.16881413012,,,,0.0052793245951403,,,,,,,,,3826.31047142002,,,,5460.31796366415,1349.99800802393
2030-02-19 00:00:00,,,,,1349.99735536572,5939.99067744912,186.01500743437705,,,4910.93449679938,,4096.89282096836,,,,0.0052973164531254,,,,,,,,,3252.53532462052,,,,4643.13877422826,1349.99801159811
2030-02-19 01:00:00,,,,,1349.9971910643,5939.97444247214,344.44669106279014,,,2937.25622725651,,2463.33107832351,,,,0.0052990369149351,,,,,,,,,2983.61955720596,,,,4262.25276005847,1349.99792099912
2030-02-19 02:00:00,,,,,1349.99719909146,5939.974979068879,365.3165049522789,,,2519.63395691114,,2122.6523049324,,,,0.0052953095835498,,,,,,,,,3182.27753773968,,,,4533.53187552724,1349.99792762377
2030-02-19 03:00:00,,,,,1349.99720169912,5939.9750955816,268.4403358393273,,,2617.48423354605,,2205.81578050143,,,,0.0051767371232073,,,,,,,,,3255.73938133106,,,,4657.17766702804,1349.99793908076
2030-02-19 04:00:00,,,,,1349.99737919782,5939.9749951124995,58.85140971193306,,,2628.55177808302,,2215.05905619308,,,,0.0051848311426447,,,,,,,,,3145.83977495888,,,,4502.59749412715,1349.99803681927
2030-02-19 05:00:00,,,,,1349.99738013058,5939.97520770048,48.67977377140705,,,2593.29522589455,,2183.80901372919,,,,0.005350914773613,,,,,,,,,3040.45276559897,,,,4347.52927961115,1349.99802470923
2030-02-19 06:00:00,,,,,1349.99731356071,5939.976856534699,688.6764100536426,,,4011.97130024334,,3351.89417097488,,,,0.0047646471578925,,,,,,,,,3285.75906310567,,,,4694.63276737275,1349.99802603602
