index,RoW -> NL,FR -> BE,FR -> NL,NL -> DE,UK -> RoW,RoW -> BE,DE -> RoW,NL -> UK,BE -> FR,BE -> NL,DE -> BE,DE -> NL,UK -> NL,RoW -> FR,UK -> BE,NL -> FR,BE -> UK,BE -> DE,FR -> UK,BE -> RoW,NL -> RoW,DE -> UK,DE -> FR,FR -> RoW,RoW -> DE,UK -> FR,UK -> DE,NL -> BE,FR -> DE,RoW -> UK
2050-03-19 06:00:00,,4214.40684515132,,11145.0151491136,,,,,,,0.0150851409618094,,5415.235881780514,,2460.36906853992,,,,,,,,,,,66765.47894844683,3444.51800997389,9245.75028264904,2979.34906147837,
2050-03-19 07:00:00,,4271.4514132688,,10898.8175625865,,,,,,,0.0152399773787921,,0.1316701220509962,,2460.36795527103,,,,,,,,,,,19283.855112620804,3444.51694176468,9049.11549424982,3023.61420911544,
2050-03-19 08:00:00,,4249.84728231042,,10361.2072022145,,,,,,,0.0152259108992154,,0.1335737869724138,,2460.36788166593,,,,,,,,,,,0.4509271807374212,3444.51685821468,8627.31135290047,3002.45025304237,
2050-03-19 09:00:00,,4259.11784986668,,10626.8008167183,,,,,,,0.0151190796516718,,0.1337875555064606,,2460.36787853201,,,,,,,,,,,0.45582224179357883,3444.51684835888,8890.41797011612,3017.11657362701,
2050-03-19 10:00:00,,4006.75446814338,,10402.4513015779,,,,,,,0.0148151190175677,,0.1343359815851006,,2460.3678610886,,,,,,,,,,,0.4582378978937738,3444.51685564699,8686.91921316667,2851.52661544933,
2050-03-19 11:00:00,,4088.53636781287,,10094.3040024834,,,,,,,0.0151329176286526,,0.1345166151438532,,2460.36785343161,,,,,,,,,,,0.46186871980804983,3444.5168496904,8429.60630746675,2925.23340651038,
2050-03-19 12:00:00,,4070.82913758149,,10147.666993144,,,,,,,0.0153479914331102,,0.136875909687885,,2460.36784772453,,,,,,,,,,,0.14929238269556783,3444.51686233791,8472.33605044248,2906.30859781362,
2050-03-19 13:00:00,,4050.87371433368,,9675.82864994315,,,,,,,0.0155645361842408,,2416.72496171799,,2460.36783891562,,,,,,,,,,,0.4586496123212132,3444.51687706432,8096.04093856286,2890.59290020388,
2050-03-19 14:00:00,,4000.88957483758,,9838.51488107141,,,,,,,0.0155936463213159,,4082.306804954736,,2460.36783969422,,,,,,,,,,,0.4568130485214943,3444.51692405289,8238.57403825092,2858.70435773446,
2050-03-19 15:00:00,,3881.85161195004,,9892.96645675701,,,,,,,0.0153330194804926,,1667.6706967213452,,2460.36783992803,,,,,,,,,,,0.44968678679382335,3444.51705110163,8271.84524433677,2770.19214747199,
2050-03-19 16:00:00,,3302.62858580042,,11209.4256903493,,,,,,,0.0044819503990829,,6160.001755481146,,2460.36768801825,,,,,,,,,,,66922.01212142335,3444.51991966269,9354.00430264843,2306.07147803147,
2050-03-19 17:00:00,,3190.97924088783,,11424.3603486517,,,,,,,0.0127815678980908,,6742.912481083031,,2460.37060785911,,,,,,,,,,,66922.02331462104,3444.51997312066,9519.16022429411,2228.11475473662,
2050-03-19 18:00:00,,3395.32181571009,,10529.4533630989,,,,,,,0.0128757352658025,,0.134769154224968,,2460.37064637187,,,,,,,,,,,66922.02474583715,3444.51998583836,8735.84013902449,2434.33887681917,
2050-03-19 19:00:00,,3082.8745952893,,8253.78814380793,,,,,,,0.0129463712977175,,0.139600348734808,,2460.37066734609,,,,,,,,,,,66922.02526624249,3444.51997733841,6879.50259650287,2152.63180483732,
2050-03-19 20:00:00,,3444.11581843287,,8112.1719110579,,,,,,,0.0130317079852449,,0.1402448395437694,,2460.37067327851,,,,,,,,,,,66922.02515592513,3444.5199614717,6763.82099220326,2379.09477064528,
2050-03-19 21:00:00,,3621.26654423841,,9341.29364727484,,,,,,,0.0131391320562599,,0.1397191187358796,,2460.37067774552,,,,,,,,,,,66922.02500387149,3444.51994729923,7777.17159640224,2465.92119292465,
2050-03-19 22:00:00,,3507.78040885076,,9427.88404484248,,,,,,,0.0132737012029996,,0.13907790550107418,,2460.37068866419,,,,,,,,,,,66922.02471019913,3444.51994931755,7849.27702281327,2398.9984494019,
2050-03-19 23:00:00,,3438.75659765895,,9893.53555254308,,,,,,,0.0133334042039065,,0.138782627126841,,2460.37068252972,,,,,,,,,,,66922.02495254396,3444.51994209517,8222.21910530922,2345.79344361536,
2050-03-20 00:00:00,,3528.70511576101,,11635.3199239024,,,,,,,0.0134892023792153,,0.1365385692142554,,2460.37068983378,,,,,,,,,,,66922.02472972647,3444.51992681648,9661.74885879609,2419.00923440861,
2050-03-20 01:00:00,,3636.80295239761,,12424.4369161371,,,,,,,0.0082795985170158,,0.13658961479312642,,2460.37013541229,,,,,,,,,,,66922.02455492778,3444.51991983041,10327.9904986724,2501.59690042657,
2050-03-20 02:00:00,,3549.91686574267,,12540.2389202686,,,,,,,0.008322491111771,,0.136485448459613,,2460.37013978808,,,,,,,,,,,66922.02437336491,3444.51991441343,10416.3527611859,2440.3897002997,
2050-03-20 03:00:00,,3414.13678680778,,12575.9203050067,,,,,,,0.0087600054685794,,0.1368403228877586,,2460.37022243496,,,,,,,,,,,66922.02426054658,3444.51991340503,10446.1939435418,2353.27985328991,
2050-03-20 04:00:00,,3131.44762242676,,12799.3875641734,,,,,,,0.0088154790286828,,0.1373850934502244,,2460.37024039239,,,,,,,,,,,66922.02433205971,3444.51990810595,10633.8069556202,2186.54515033258,
2050-03-20 05:00:00,,2679.25842012764,,12907.3185958503,,,,,,,0.0086964844270389,,0.13772570279491658,,2460.37021133212,,,,,,,,,,,66922.0243954674,3444.51988997564,10719.49497657,1870.80526214882,
2050-03-20 06:00:00,,2878.78812971507,,13066.0089896085,,,,,,,0.0135946689426236,,0.138288448031813,,2460.37068449797,,,,,,,,,,,66922.02391705196,3444.51990598077,10854.8662658128,2015.42014036703,
2050-03-20 07:00:00,,3045.18776933647,,13033.6206177052,,,,,,,0.0108504714742664,,0.1379807023259148,,2460.37006639484,,,,,,,,,,,66922.01712068461,3444.51959300923,10826.4012009831,2126.28178555637,
2050-03-20 08:00:00,,7477.56258215063,,12562.6573258504,,,,,,,0.0139919093132305,,0.13753161653934298,,2460.3700485723,,,,,,,,,,,0.4376278530601064,3444.51934319959,10425.6562398916,5207.36982416466,
2050-03-20 09:00:00,,7390.66923821735,,11929.0485505275,,,,,,,0.0140573966598768,,0.137772650672738,,2460.37004590065,,,,,,,,,,,0.4508854943620492,3444.51933490477,9889.21581992776,5130.74606666311,
2050-03-20 10:00:00,,7863.42430576858,,11376.3543060584,,,,,,,0.0141914357773139,,0.1375424375929464,,2460.37006975388,,,,,,,,,,,0.459227976558761,3444.51934302713,9430.21355243186,5458.55383598136,
2050-03-20 11:00:00,,7780.31393911171,,10339.1665349938,,,,,,,0.0142931699869629,,0.1385869994075726,,2460.37009843218,,,,,,,,,,,0.4752872249662468,3444.51936775449,8580.80625607255,5401.26164832038,
2050-03-20 12:00:00,,7712.9733686546,,10577.6174902885,,,,,,,0.0142543628211473,,0.13684792913709382,,2460.3701063292,,,,,,,,,,,0.47543196620846717,3444.51936709132,8779.24669527099,5354.9211982942,
2050-03-20 13:00:00,,7771.99954582046,,10553.609039047,,,,,,,0.0141906856681786,,0.132155103413023,,2460.37012425769,,,,,,,,,,,0.47268968600003036,3444.51936581143,8759.8840138569,5395.26755170175,
2050-03-20 14:00:00,,8352.05790608107,,9580.50008997705,,,,,,,0.0139258407675553,,10825.60176742314,,2460.37014168443,,,,,,,,,,,0.47917848931352647,3444.51937519572,7983.49641724402,5801.99823223149,
2050-03-20 15:00:00,,8723.61741790664,,5912.08407866099,,,,,,,0.0132669411052446,,10825.617643734779,,2460.37015274663,,,,,,,,,,,0.42951566753993253,3444.51936217871,4923.17352906586,6066.29905394064,
2050-03-20 16:00:00,,8779.24704169179,,4835.20593324541,,,,,,,0.0012993469103852,,10825.636321474081,,2460.37143733997,,,,,,,,,,,0.166414601229144,3444.52201772783,4011.66873627289,6104.02581234435,
2050-03-20 17:00:00,,3588.06424569708,,3513.03725281402,,,,,,,2460.35650468964,,4351.749062468492,,2460.36962581651,,,,,,,,,,,1660.438999684105,3444.51242868264,2906.16435299894,2505.37772068117,
2050-03-20 18:00:00,,3451.16344992812,,3086.93242649055,,,,,,,2460.35547265713,,10825.59468848776,,2460.36815480825,,,,,,,,,,,0.1809535917240451,831.983922961227,2574.59345002998,2409.78627459933,
2050-03-20 19:00:00,,3316.48336827383,,2644.72476590813,,,,,,,2460.35522202766,,10825.62315112518,,2460.36986041235,,,,,,,,,,,8945.349827143024,3444.51286762193,2205.77910736347,2315.74544094348,
2050-03-20 20:00:00,,3293.6050007876,,1919.3302801492,,,,,,,2460.35533906136,,10825.615628666459,,2460.36848509767,,,,,,,,,,,45910.40017956991,3444.50893919115,1600.77851462058,2299.7705369131,
2050-03-20 21:00:00,,3238.79914514518,,877.195251845533,,,,,,,2460.35559787819,,10825.640880903698,,2460.37322182718,,,,,,,,,,,66922.11711320259,3444.52197833538,731.60687831326,2261.50216563735,
2050-03-20 22:00:00,,3228.21915980988,,,,,,,,530.758443456088,2460.3558798438,636.37821701225,10825.64084279042,,2460.37321773769,,,,,,,,,,,66922.117145492,3444.52196208174,,2254.11465646409,
2050-03-20 23:00:00,,3104.67399671935,,,,,,,,1260.95512760856,2460.35599089774,1511.88255855451,10825.64147794972,,2460.37338075895,,,,,,,,,,,66922.12249638244,3444.52216804002,,2167.84884319931,
2050-03-21 00:00:00,,3177.10249575796,,,,,,,,1417.66639271035,2460.35601896628,1699.77903825893,10825.64194433006,,2460.37349663579,,,,,,,,,,,66922.12579329807,3444.52231217252,,2218.42228426861,
2050-03-21 01:00:00,,3051.6864891671,,,,,,,,1343.54920572378,2460.35612248869,1610.91267039286,10825.6419510614,,2460.37349945304,,,,,,,,,,,66922.12584057737,3444.5223095432,,2130.85016054642,
2050-03-21 02:00:00,,2845.77396820694,,,,,,,,1078.27799691353,2460.35627737621,1292.85303073134,10825.641949565379,,2460.37349986804,,,,,,,,,,,66922.12578718146,3444.52230568767,,1987.07114219981,
2050-03-21 03:00:00,,2837.22524516693,,,,,,,,579.660704517624,2460.35636430664,695.011931933796,10825.641939602901,,2460.37349952172,,,,,,,,,,,66922.12564477968,3444.52229819161,,1981.10200017162,
2050-03-21 04:00:00,,2937.4344229217,,,,,,,,787.244716497771,2460.35647560373,943.904738572496,10825.6419233039,,2460.37349845635,,,,,,,,,,,66922.12551304883,3444.5222891556,,2051.0733352824,
2050-03-21 05:00:00,,3031.40696865795,,,,,,,,728.892028060908,2460.35685178322,873.939954613824,10825.64191441372,,2460.37349971014,,,,,,,,,,,66922.12549290888,3444.52228324709,,2116.68998482879,
2050-03-21 06:00:00,,2929.48082773872,,,,,,,,1845.78469856028,2460.35756546415,2213.09198151033,10825.64191883826,,2460.37350691125,,,,,,,,,,,66922.12564103674,3444.52228151011,,2045.5197559348,
2050-03-21 07:00:00,,7314.95344203985,,958.451143907655,,,,,,,0.0054640095921077,,10825.64149087204,,2460.37325896601,,,,,,,,,,,66922.04746902642,3444.52227841134,799.376682045318,5087.66614783139,
2050-03-21 08:00:00,,7042.45474928258,,3995.86557718975,,,,,,,0.0005948722684617,,10825.63585871134,,0.0132080594922844,,,,,,,,,,,0.11440538609055462,3444.5222128929,3317.90173044199,4903.59777162073,
2050-03-21 09:00:00,,7066.31163002883,,2961.78144275744,,,,,,,0.0005921305799985,,10825.63635745576,,0.0127316486481385,,,,0.18336312117386716,,,,,,,,3444.52222817283,2453.15859144848,4925.71601960227,
2050-03-21 10:00:00,,7356.63706086183,,2936.37589681097,,,,,,,0.0005979987098296,,10825.63634141476,,0.0127637750119344,,,,0.18236671184294645,,,,,,,,3444.52221885558,2436.63264811913,5141.27052925934,
2050-03-21 11:00:00,,7214.02930697266,,2971.13675814694,,,,,,,0.0005993168612561,,10825.63635261386,,0.0123761584296821,,,,60.62421706548492,,,,,,,,3444.52221100992,2457.08505733989,5018.8972011704,
2050-03-21 12:00:00,,7339.90078727158,,2956.93744176157,,,,,,,0.0006005058674773,,10825.637405421741,,0.0116513729879118,,,,,,,,,,,0.2554473724109873,3444.52222225859,2446.73169403381,5100.83041133027,
2050-03-21 13:00:00,,7188.25086714959,,2956.68800333521,,,,,,,0.0006031588025009,,10825.63787564292,,0.0316773584938143,,,,,,,,,,,1.1443252115588605,3444.52225322251,2446.41535824903,4991.22895100025,
2050-03-21 14:00:00,,7124.08384568817,,3015.7383462274,,,,,,,0.0006063060251528,,10825.63794209402,,0.032455725572426,,,,,,,,,,,1.0839544281521312,3444.52225335756,2491.45855335757,4950.37667935232,
2050-03-21 15:00:00,,7418.84569942003,,2995.33064406976,,,,,,,0.0005772849931694,,10825.637974904741,,0.0411276180302708,,,,,,,,,,,48889.39945345784,3444.52230461291,2480.36421342142,5171.32415460094,
2050-03-21 16:00:00,,7150.4330536468,,3037.1361599479,,,,,,,0.0005887336431104,,10825.63804565272,,2460.28406727432,,,,,,,,,,,66921.0029154438,3444.52230505968,2542.72208839483,5015.94636972104,
2050-03-21 17:00:00,,6628.80208198052,,3334.31530916509,,,,,,,0.0005854782489366,,10825.6380723528,,2460.28419607595,,,,,,,,,,,66921.00662409925,3444.52230477583,2792.5754742229,4659.07823134016,
2050-03-21 18:00:00,,7944.27102180963,,5346.71146303921,,,,,,,0.000584938967908,,10825.63749485846,,2460.28590570199,,,,,,,,,,,66921.02152920706,3444.52230764034,4460.30428032656,5582.06172282972,
2050-03-21 19:00:00,,8743.2166092129,,10774.4261203692,,,,,,,0.0005745024129539,,10825.6348921217,,31.2821709223954,,,,,,,,,,,66921.50568587627,3444.52232420765,8986.41505636096,6137.3741663716,
2050-03-21 20:00:00,,9023.09265342368,,12673.2982483675,,,,,,,0.0005715221222128,,10825.640546889339,,2460.37265817011,,,,,,,,,,,66922.11515039844,3444.52262893417,10564.5900682199,6333.97964778389,
2050-03-21 21:00:00,,9022.70907831185,,12922.6857314501,,,,,,,0.0005509818875839,,10825.641101224839,,2460.37275049087,,,,,,,,,,,66922.1185973955,3444.52265882136,10767.8075619694,6337.45775748574,
2050-03-21 22:00:00,,9011.98895401438,,13207.8072537764,,,,,,,0.0005463468841759,,10825.64099897324,,2460.37268971098,,,,,,,,,,,66922.11693209711,3444.52264683297,11013.2398245919,6332.17810636398,
2050-03-21 23:00:00,,9152.09804936415,,13137.5716669672,,,,,,,0.0005460609451877,,10825.64092072244,,2460.37265937966,,,,,,,,,,,66922.11575319227,3444.52263594467,10956.0945027952,6428.81454641694,
2050-03-22 00:00:00,,9056.21516763706,,13322.1488873535,,,,,,,0.0005460522648499,,10825.640878598559,,2460.37264248385,,,,,,,,,,,66922.11500764501,3444.52262957156,11109.5050243923,6361.67579988447,
2050-03-22 01:00:00,,9247.40111409574,,13308.3218610623,,,,,,,0.000588080380339,,10825.63978820748,,2460.3726301189,,,,,,,,,,,66922.11446651175,3444.52259516957,11108.7958317927,6489.5445444304,
2050-03-22 02:00:00,,9309.27986242393,,13521.5597209645,,,,,,,0.0008237545364808,,10825.63974612554,,2460.37262187468,,,,,,,,,,,66922.11403706209,3444.52244496061,11288.2193778322,6532.78215827291,
2050-03-22 03:00:00,,7071.78577650607,,13786.2497719389,,,,,,,0.0008262962294014,,10825.63972165108,,2460.37261732009,,,,,,,,,,,66922.11370584324,3444.52244183128,11498.5614199874,4922.97038059969,
2050-03-22 04:00:00,,9251.79859943922,,13939.2999431905,,,,,,,0.000829275383374,,10825.63970313328,,2460.37261598958,,,,,,,,,,,66922.11344337283,3444.52243960395,11624.8745823729,6494.80725617963,
2050-03-22 05:00:00,,9320.87895373534,,14102.2010691197,,,,,,,0.000781004282333,,10825.63968391846,,2460.37261765116,,,,,,,,,,,66922.11318114176,3444.52246806611,11758.2210025593,6543.51417784076,
2050-03-22 06:00:00,,4647.13778357783,,12901.296734794,,,,,,,0.0016223384524203,,10825.63915454956,,2460.37268576888,,,,,,,,,,,66922.11295145571,3444.5221408858,10747.4850080346,3173.58912869116,
2050-03-22 07:00:00,,2769.86844425528,,4472.9408988046,,,,,,,0.0093923494263936,,10825.6390327424,,2460.37265784987,,,,,,,,,,,66922.11114754206,3444.52150987422,3730.56509364895,1934.06957966611,
2050-03-22 08:00:00,,,,6057.86851323433,,,,,3825.00549298138,,0.0109779422415372,,10825.63725936124,,2460.37240548688,,,,,,,,2670.8233438233,,,66922.1118122052,3444.52136896264,5043.65876672708,,
2050-03-22 09:00:00,,2082.50741878011,,4310.50040202617,,,,,,,0.0010640128148461,,10825.63318349946,,415.617670228354,,,,,,,,,,,66922.06721382828,3444.52128288758,3595.08324170028,1454.11934458654,
2050-03-22 10:00:00,,9060.37187406676,,7174.64611048908,,,,,,,0.0010740235099811,,10825.63063229828,,3.21290936011444,,,,,,,,,,,36344.32792931681,3444.52127134036,5975.58445336908,6355.29839120744,
2050-03-22 11:00:00,,9213.33014366721,,9380.82699617956,,,,,,,0.0011044778463047,,10825.6304551053,,2.9582219246596,,,,,,,,,,,4790.942390906561,3444.52126570399,7827.53029319093,6460.4213043665,
2050-03-22 12:00:00,,9370.5124589211,,10184.276889616,,,,,,,0.0011302915839982,,10825.630408793339,,2.72955048034983,,,,,,,,,,,18997.544947312446,3444.52126974895,8501.21964235432,6566.22390100516,
2050-03-22 13:00:00,,3401.71318839582,,6740.53664660087,,,,,,,0.0010174728394202,,10825.63023391666,,7.50352173873446,,,,,,,,,,,66922.0640373132,3444.52127543616,5608.29977541107,2375.25934849141,
2050-03-22 14:00:00,,,,5819.85501975414,,,,,3970.41536894993,,0.0206012647021738,,10825.63706004596,,2460.37242498376,,,,,,,,2772.35645003372,,,66922.11134938225,3444.52128188619,4831.12617869449,,
2050-03-22 15:00:00,,,,12711.4857558823,,,,,558.804679830393,,0.0403982495061342,,10825.637640933299,,2460.37270647034,,,,,,,,390.187495466367,,,66922.11017784294,3444.52137392375,10629.7002188379,,
2050-03-22 16:00:00,,,,12760.6426090028,,,,,4027.70500208088,,0.0447549832583421,,10825.63797431326,,2460.37276736091,,,,,,,,2812.35935074999,,,66922.11335957647,3444.52141147937,10670.6812927618,,
2050-03-22 17:00:00,,,,11506.030339291,,,,,4196.07653499846,,0.0456497906840951,,10825.63829133552,,2460.37278384851,,,,,,,,2929.92522982612,,,66922.11402753422,3444.52147143574,9609.74769414518,,
2050-03-22 18:00:00,,,,12262.8754280889,,,,,4305.09940910302,,0.0458986197225562,,10825.63845456348,,2460.37279617155,,,,,,,,3006.05076140494,,,66922.11449193669,3444.52151647205,10244.7891854639,,
2050-03-22 19:00:00,,,,8184.61041216325,,,,,4327.3421164907,,0.0459530303520914,,10825.638576310139,,2460.37280530463,,,,,,,,3021.58179059999,,,66922.1148994251,3444.52154891542,6818.30833589966,,
2050-03-22 20:00:00,,,,8049.23698583264,,,,,4348.95855333186,,0.0457061111466057,,10825.63867418636,,2460.37281160939,,,,,,,,3036.67553178069,,,66922.11528784496,3444.52157648478,6703.97564294285,,
2050-03-22 21:00:00,,,,8087.81527297073,,,,,4343.98173887818,,0.0454276538524648,,10825.63874303532,,2460.3728143867,,,,,,,,3033.20045668196,,,66922.11565869156,3444.52160296411,6735.71336659494,,
2050-03-22 22:00:00,,,,12413.6343423114,,,,,4303.27026303869,,0.0455343896398382,,10825.6388137099,,2460.37281909294,,,,,,,,3004.77355867514,,,66922.11582427776,3444.52162620448,10375.6233047139,,
2050-03-22 23:00:00,,,,12670.0529760543,,,,,4318.7434447136,,0.0457738625448809,,10825.63879443328,,2460.37281563684,,,,,,,,3015.57775231083,,,66922.1158869571,3444.52162511558,10589.4962400912,,
2050-03-23 00:00:00,,,,7870.9722557531,,,,,4180.58502911086,,0.0456687577926466,,10825.63867956922,,2460.3727930894,,,,,,,,2919.10822216892,,,66922.11545500623,3444.52160100162,6554.52777167221,,
2050-03-23 01:00:00,,,,7778.10363624397,,,,,4024.46612264816,,0.0456205209735362,,10825.6380600826,,2460.3727006314,,,,,,,,2810.09774525743,,,66922.11324045128,3444.52145406029,6476.20656051097,,
2050-03-23 02:00:00,,,,7761.25221845165,,,,,4047.33351768177,,0.045347041023184,,10825.63746870072,,2460.37263107646,,,,,,,,2826.06497050666,,,66922.1112036253,3444.52130529117,6462.2441647818,,
2050-03-23 03:00:00,,,,7944.99492642586,,,,,4172.65759462857,,0.0445349654441188,,10825.635849755301,,2460.37237647282,,,,,,,,2913.57286933019,,,66922.10623596802,3444.5209553562,6619.60071939508,,
2050-03-23 04:00:00,,,,7976.64676629786,,,,,4248.19706562513,,0.0435504365805073,,10658.50082659838,,2460.36525999581,,,,,,,,2966.31852259429,,,66922.00603853288,3444.51208696963,6644.40557655084,,
2050-03-23 05:00:00,,,,7206.76737776954,,,,,4234.4279202529,,0.0427415284187186,,6827.07767973878,,2460.36205373656,,,,,,,,2956.7041747675,,,66921.97060070503,3444.50784398683,5996.80039131432,,
2050-03-23 06:00:00,,,,7495.9486736794,,,,,4172.93656590573,,0.0402621918646071,,7991.217100976601,,2460.35936085894,,,,,,,,2913.76765970746,,,66921.93965604222,3444.50447864606,6238.78205838606,,
2050-03-23 07:00:00,,,,5776.31212263845,,,,,4063.7553000495,,2460.35396535373,,10825.63483525072,,2460.37237352164,,,,,,,,2837.5334161443,,,66922.10628628492,3444.52031666591,4785.95178861366,,
2050-03-23 08:00:00,,,,7209.60513309787,,,,,3966.1709579762,,2460.35397727595,,10825.634441768601,,2460.37238426194,,,,,,,,2769.39573238175,,,66922.10699718693,3444.52031690183,5990.11005231946,,
2050-03-23 09:00:00,,,,11064.5004331837,,,,,4364.95669361588,,2460.3685823065,,10825.63478525578,,2460.3726147885,,,,,,,,3100.61115867135,,,66922.11006708872,3444.52028582446,9239.32552561067,,
2050-03-23 10:00:00,,,,13782.6754509692,,,,,11478.2240238766,,2460.37255064233,,10825.61911606584,,2460.37243060822,,,,,,,,7990.37013496217,,,66922.10577395759,0.184512529615507,11489.6734221399,,
2050-03-23 11:00:00,,,,15071.1487902431,,,,,11658.4368041171,,2460.37280605732,,10825.62477183022,,2460.37262873412,,,,,,,,8118.32100400823,,,66922.10987787749,1.88420955771944,12503.6653251139,,
2050-03-23 12:00:00,,,,14269.4545253836,,,,,11670.6942255479,,2460.37282464301,,10825.6196267275,,2460.37247731012,,,,,,,,8126.5906352459,,,66922.10683712845,0.016499796372557,11864.8541216232,,
2050-03-23 13:00:00,,,,10558.0858367355,,,,,4371.72043926028,,2460.36858055929,,10825.528918599899,,2460.36978564476,,,,,,,,3110.88783463794,,,66922.05890077092,3444.49881389594,8814.32973828062,,
2050-03-23 14:00:00,,,,11806.6256772752,,,,,3798.02785414018,,2460.35408070662,,8695.98925129738,,2460.36746109975,,,,,,,,2651.98682245143,,,66922.01801984929,3444.50920574574,9864.19196213521,,
2050-03-23 15:00:00,,,,7744.23937662846,,,,,3891.09812338406,,2460.35402623609,,0.1007171831433238,,2460.3653210986,,,,,,,,2716.97340600564,,,66921.98071639118,3444.49775550627,6444.44048657214,,
2050-03-23 16:00:00,,,,5213.84249228208,,,,,3973.8234296606,,2460.36083933192,,0.049807029036794,,2460.36341976312,,,,,,,,2774.73616266408,,,66921.90384699157,0.482723914292811,4310.45449907232,,
2050-03-23 17:00:00,,,,5199.06900860598,,,,,4083.2009953175,,2460.36105016886,,0.050365658895407395,,2460.36353136888,,,,,,,,2851.10938083473,,,66921.90350901592,0.774350583192732,4306.38495020513,,
2050-03-23 18:00:00,,,,5311.18254842612,,,,,4237.17755910094,,2460.3517236938,,0.0512376742064134,,2460.35857645981,,,,,,,,2958.62450373148,,,66921.90129308801,0.504617528400716,4391.90247057652,,
2050-03-23 19:00:00,,,,5306.84069248979,,,,,4228.2127100757,,2460.35192120893,,0.0516031493519946,,2460.35885044787,,,,,,,,2952.36476543684,,,66921.90253124066,1576.16019245952,4390.44294783278,,
2050-03-23 20:00:00,,,,5334.65305091838,,,,,4222.60800033954,,2460.3608548832,,0.0752791272843844,,2460.36557664063,,,,,,,,2948.45076309763,,,66921.95204042575,3444.48237097228,4411.31815343572,,
2050-03-23 21:00:00,,,,5301.85101889855,,,,,4160.61614010808,,2460.36109361932,,0.0757819580087856,,2460.36567344286,,,,,,,,2905.16474543432,,,66921.95257186501,3444.48473095655,4383.43891052446,,
2050-03-23 22:00:00,,,,5885.18260926302,,,,,4005.66900663285,,2460.36100579923,,0.026537105516842602,,2460.33273846173,,,,,,,,2796.97245709314,,,66920.97293020882,0.0138059399165048,4871.48434568417,,
2050-03-23 23:00:00,,,,5232.92369067018,,,,,4175.60107029393,,2460.36113141937,,0.027333921533213,,2460.34077640355,,,,,,,,2915.62802511208,,,66921.26399209157,0.0148593361773675,4322.19808138969,,
2050-03-24 00:00:00,,,,5223.89880826689,,,,,4233.76219818384,,2460.35204150311,,0.027519344220741003,,2391.54023194448,,,,,,,,2956.23971978941,,,66921.27481105155,0.0149938422168991,4317.86989868273,,
2050-03-24 01:00:00,,,,5242.28048041408,,,,,4266.60930715559,,2460.35195078261,,0.0275670900381156,,1570.74692641188,,,,,,,,2979.17531525735,,,66921.2630812519,0.0149141585456474,4338.64539011976,,
2050-03-24 02:00:00,,,,5264.05750185271,,,,,4215.30295517738,,2460.35208048857,,0.0295734891689898,,2460.27392148407,,,,,,,,2943.3505128219,,,66921.51489115028,0.0173956529490365,4356.79892589204,,
2050-03-24 03:00:00,,,,5247.4971371866,,,,,4158.18663285836,,2460.36073210926,,0.0265570874316476,,2460.32386562996,,,,,,,,2903.46837282184,,,66920.91243655847,0.0135882738359588,4339.14497532014,,
2050-03-24 04:00:00,,,,5227.68563179149,,,,,4195.41071314587,,2460.36120021919,,0.027673081889465802,,2460.34110526059,,,,,,,,2929.46015607355,,,66921.2550055667,0.0149442569119032,4323.4664337493,,
2050-03-24 05:00:00,,,,5216.26911739581,,,,,4218.57838398842,,2460.36117256969,,0.026429688462981597,,2460.33120534669,,,,,,,,2945.63704915628,,,66920.9063298604,0.0136067201601678,4316.23128309997,,
2050-03-24 06:00:00,,,,5202.41534443101,,,,,4128.7770898077,,2460.36109449509,,0.027347305353793802,,2460.34145663897,,,,,,,,2882.93300803442,,,66921.2639967193,0.0151126098958343,4306.13709185004,,
2050-03-24 07:00:00,,,,5229.29157105948,,,,,11453.8184360124,,2460.37293716302,,0.0095165550575276,,2460.34065114885,,,,,,,,7964.01481569229,,,66921.28569304943,0.0016849437508567,4327.9479292549,,
2050-03-24 08:00:00,,,,6330.75270915944,,,,,11330.3449180741,,2460.37295616644,,0.1801049147511506,,2460.37176486343,,,,,,,,7879.57845015379,,,66922.08648607398,0.0038869403651066,5253.76273042591,,
2050-03-24 09:00:00,,,,13426.6670648681,,,,,11571.1947010779,,2460.37287354258,,10825.62718233122,,2460.37264263889,,,,,,,,8052.40473033008,,,66922.10921349807,4.97804634924282,11228.7548210267,,
2050-03-24 10:00:00,,,,14129.3091528228,,,,,10990.9500407259,,2460.37288967961,,10825.619056006439,,2460.37251428619,,,,,,,,7640.54727782119,,,66922.10658245451,0.0179627389048628,11729.5338512234,,
2050-03-24 11:00:00,,,,14878.3162189763,,,,,11422.4553305626,,2460.37290742708,,10825.496288654042,,2460.37252497617,,,,,,,,7946.76005638458,,,66922.10681347876,0.0185201051485132,12345.7724839855,,
2050-03-24 12:00:00,,,,14922.9463117887,,,,,11802.7135648051,,2460.37291349538,,10797.648672728279,,2460.3726710796,,,,,,,,8216.7892824016,,,66922.10968493483,2.03911851196519,12384.1517042837,,
2050-03-24 13:00:00,,,,13056.2871085606,,,,,11817.8800354003,,2460.37290595252,,10825.62744103962,,2460.37266640122,,,,,,,,8228.33462976222,,,66922.10953569046,2.71963246665654,10922.3872039004,,
