electrical_capacity,energy_source_level_1,energy_source_level_2,energy_source_level_3,technology,data_source,nuts_1_region,nuts_2_region,nuts_3_region,lon,lat,municipality,county,commissioning_date,site_name,se_vindbrukskollen_id,manufacturer
3.45,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE32,SE321,16.9558217044481,62.685690703465,Sundsvall,Västernorrland län,2018-07-15,Jenåsen,2281-V-006,Vestas
3.45,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE32,SE321,16.9072455735452,62.7116173901121,Sundsvall,Västernorrland län,2018-07-15,Jenåsen,2281-V-006,Vestas
3.45,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE32,SE321,16.9051300210475,62.7162281313108,Sundsvall,Västernorrland län,2018-07-15,Jenåsen,2281-V-006,Vestas
3.45,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE32,SE321,16.8979002630523,62.7136465113721,Sundsvall,Västernorrland län,2018-07-15,Jenåsen,2281-V-006,Vestas
3.45,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE32,SE321,16.9179596216703,62.6935152322744,Sundsvall,Västernorrland län,2018-07-15,Jenåsen,2281-V-006,Vestas
3.45,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE32,SE321,16.8908294485509,62.7100403682756,Sundsvall,Västernorrland län,2018-07-15,Jenåsen,2281-V-006,Vestas
3.8,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE31,SE313,15.6156138563838,61.7042139205033,Ljusdal,Gävleborgs län,2018-08-01,Vindpark Högkölen,2161-V-004,Vestas
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,13.5333142050605,57.4505560853755,Tranemo,Västra Götalands län,2018-08-01,Grimsås,1452-V-010,Siemens
3.8,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE31,SE313,15.6077840905493,61.7080013529326,Ljusdal,Gävleborgs län,2018-08-01,Vindpark Högkölen,2161-V-004,Vestas
3.8,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE31,SE313,15.5887806642654,61.7111455301519,Ljusdal,Gävleborgs län,2018-08-01,Vindpark Högkölen,2161-V-004,Vestas
3.8,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE31,SE313,15.5823857393517,61.7150510036298,Ljusdal,Gävleborgs län,2018-08-01,Vindpark Högkölen,2161-V-004,Vestas
3.8,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE31,SE313,15.576554975873,61.7097431866789,Ljusdal,Gävleborgs län,2018-08-01,Vindpark Högkölen,2161-V-004,Vestas
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,13.5219464328166,57.4550981867262,Tranemo,Västra Götalands län,2018-08-01,Grimsås,1452-V-010,Siemens
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,13.5312426627637,57.4557311425803,Tranemo,Västra Götalands län,2018-08-01,Grimsås,1452-V-010,Siemens
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,13.5250002500997,57.4517261081097,Tranemo,Västra Götalands län,2018-08-01,Grimsås,1452-V-010,Siemens
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,13.5274634729107,57.4469052032224,Tranemo,Västra Götalands län,2018-08-01,Grimsås,1452-V-010,Siemens
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,13.5383951675812,57.4471198446767,Tranemo,Västra Götalands län,2018-08-01,Grimsås,1452-V-010,Siemens
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,13.5407350298735,57.4534820673475,Tranemo,Västra Götalands län,2018-08-01,Grimsås,1452-V-010,Siemens
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,13.5489881873977,57.4538394828571,Tranemo,Västra Götalands län,2018-08-01,Grimsås,1452-V-010,Siemens
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE211,13.5524589264102,57.4501917013018,Gislaved,Jönköpings län,2018-08-01,Grimsås,1452-V-010,Siemens
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,13.5440861238717,57.458894712764,Tranemo,Västra Götalands län,2018-08-01,Grimsås,1452-V-010,Siemens
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,13.5477590182711,57.4643983793043,Tranemo,Västra Götalands län,2018-08-01,Grimsås,1452-V-010,Siemens
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,13.553731861176,57.4691856168922,Tranemo,Västra Götalands län,2018-08-01,Grimsås,1452-V-010,Siemens
3.8,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE31,SE313,15.5825569185367,61.7040711387886,Ljusdal,Gävleborgs län,2018-08-01,Vindpark Högkölen,2161-V-004,Vestas
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE211,13.5480468219864,57.4458375980309,Gislaved,Jönköpings län,2018-08-01,Grimsås,1452-V-010,Siemens
2.2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE214,18.2169426782761,57.0741779911923,Gotland,Gotlands län,2018-08-17,Skålsparken Väst,0980-V-077,Vestas
2.2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE214,18.2171777538809,57.0770363528629,Gotland,Gotlands län,2018-08-18,Skålsparken Väst,0980-V-077,Vestas
2.2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE214,18.2101615854161,57.0776659850014,Gotland,Gotlands län,2018-08-23,Skålsparken Väst,0980-V-077,Vestas
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE22,SE224,13.0909535659063,56.2473921407388,Ängelholm,Skåne län,2018-09-01,Össjö Skog,1292-V-004,Enercon
3.3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,12.3152573414786,58.8308867433326,Mellerud,Västra Götalands län,2018-09-30,Vindpark Ränsliden,1461-V-025,Siemens
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,12.2974117183425,58.8406229592439,Mellerud,Västra Götalands län,2018-09-30,Vindpark Ränsliden,1461-V-025,Siemens
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,12.3159864155444,58.8357989825383,Mellerud,Västra Götalands län,2018-09-30,Vindpark Ränsliden,1461-V-025,Siemens
3.3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,12.3176502827902,58.840506005538,Mellerud,Västra Götalands län,2018-09-30,Vindpark Ränsliden,1461-V-025,Siemens
3.3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,12.3075750370363,58.8418956481646,Mellerud,Västra Götalands län,2018-09-30,Vindpark Ränsliden,1461-V-025,Siemens
3.3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,12.3035588905771,58.8373639937324,Mellerud,Västra Götalands län,2018-09-30,Vindpark Ränsliden,1461-V-025,Siemens
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,12.304875791813,58.8329077388268,Mellerud,Västra Götalands län,2018-09-30,Vindpark Ränsliden,1461-V-025,Siemens
2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE1,SE12,SE124,14.4044015135418,58.8526131422114,Laxå,Örebro län,2018-10-15,Slottsbol,1860-V-002,
2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE1,SE12,SE124,14.4033035070508,58.8486539751611,Laxå,Örebro län,2018-10-15,Slottsbol,1860-V-002,
2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE1,SE12,SE124,14.4048100883704,58.8623472719611,Laxå,Örebro län,2018-10-15,Slottsbol,1860-V-002,
2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE1,SE12,SE124,14.4120994263577,58.8548625942832,Laxå,Örebro län,2018-10-15,Slottsbol,1860-V-002,
2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE1,SE12,SE124,14.4110796095637,58.8507236030856,Laxå,Örebro län,2018-10-15,Slottsbol,1860-V-002,
2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE1,SE12,SE124,14.4043824187098,58.8569855799368,Laxå,Örebro län,2018-10-15,Slottsbol,1860-V-002,
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.8103487353202,65.3835553073249,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.8204107797571,65.3866116688874,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.8187972506856,65.3802464391448,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.8809787736659,65.3756321073738,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.8952158357094,65.3686416655186,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.9139500263608,65.3619875416112,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.9063648532499,65.3663443575949,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.8938598514774,65.3742982746498,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.9039927040564,65.3715103295771,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.7423875780367,65.3618226789089,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.7419563604244,65.3558349477908,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.7198988563508,65.3582478531128,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.7514275363297,65.3531347383875,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.86039444111,65.3501003509228,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.7693794690511,65.345809029857,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.7733652262461,65.3530639719546,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.8418459965035,65.3742711617764,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.8199722204342,65.35662993302,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.8444264296905,65.3471056372141,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.8370967461186,65.3502408035929,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.8316693236209,65.354340502271,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.8388179325511,65.3592392334747,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.833171795106,65.3631384658631,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.7944485157829,65.3689588684362,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.7406099136498,65.3512032599222,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.849334594355,65.350948949719,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.8869325663266,65.3515996781161,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.8730079633086,65.358538464844,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.8582181136512,65.3683414367765,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.8886542079801,65.3574286568314,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.8695244230659,65.366715535114,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.8272556774242,65.3762712514885,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.7533345172503,65.3483518005727,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.8843730162685,65.3708066431488,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.7325437625043,65.3585747596789,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.8444448651327,65.3550491474045,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.8674636502444,65.3537502154015,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.8582275480169,65.3564239067546,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.8038925247235,65.3659934180842,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.8501558249935,65.3600553716484,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.8411429868323,65.3680117730544,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.8502426445429,65.3649800795872,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.8319203657446,65.3720018268878,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.8615545968935,65.3619446335057,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.8299575390801,65.3807241616248,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.8407772248393,65.3793417590628,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.8354841180083,65.3847084169219,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.8509518493961,65.3776385241819,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.8790939032565,65.3546229520874,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.8517130915217,65.3720859283297,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.8948735030854,65.3639241777142,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.8095283811965,65.3618588841996,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.7081101613011,65.3590467342302,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.8286370907845,65.3675345717157,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.7995409456138,65.3834204716774,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.7906981201347,65.3878343163174,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.7958127708241,65.3919971387498,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.8045575196333,65.3878249975555,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.8141462335204,65.3687899652926,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.8047532292285,65.3718208060925,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.8150538135004,65.3737519306968,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.8214041405778,65.3615260499735,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.8770182112697,65.3483829906084,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.7862095225236,65.3723152303035,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.7827658246897,65.3768431041376,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,20.7842704061397,65.3837951729443,Piteå,Norrbottens län,2018-12-01,Markbygden ETT,2581-V-016,GE Wind Energy
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,22.0426131447128,67.0829853128374,Pajala,Norrbottens län,2018-12-10,Lehtirova vindkraftpark,2521-V-001,Vestas
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,22.0546666743134,67.0814237795782,Pajala,Norrbottens län,2018-12-10,Lehtirova vindkraftpark,2521-V-001,Vestas
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,22.1280592982375,67.1383732342493,Pajala,Norrbottens län,2018-12-10,Lehtirova vindkraftpark,2521-V-001,Vestas
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,22.0449594325779,67.0754632330421,Pajala,Norrbottens län,2018-12-10,Lehtirova vindkraftpark,2521-V-001,Vestas
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,13.7958814805818,58.1452369531137,Tidaholm,Västra Götalands län,2018-12-10,Anneberg,1498-V-001,Vestas
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,22.1224576916277,67.1429570973856,Pajala,Norrbottens län,2018-12-10,Lehtirova vindkraftpark,2521-V-001,Vestas
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,22.1158366992304,67.153652710569,Pajala,Norrbottens län,2018-12-10,Lehtirova vindkraftpark,2521-V-001,Vestas
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,22.1411343243543,67.1518990978248,Pajala,Norrbottens län,2018-12-10,Lehtirova vindkraftpark,2521-V-001,Vestas
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,22.1327654171742,67.1550426102297,Pajala,Norrbottens län,2018-12-10,Lehtirova vindkraftpark,2521-V-001,Vestas
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,22.0548359809663,67.0667137902295,Pajala,Norrbottens län,2018-12-10,Lehtirova vindkraftpark,2521-V-001,Vestas
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,22.1096709439009,67.1655015904496,Pajala,Norrbottens län,2018-12-10,Lehtirova vindkraftpark,2521-V-001,Vestas
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,13.7931420480061,58.1411825769023,Tidaholm,Västra Götalands län,2018-12-10,Anneberg,1498-V-001,Vestas
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,21.9966691409569,67.1658720387947,Pajala,Norrbottens län,2018-12-10,Lehtirova vindkraftpark,2521-V-001,Vestas
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,22.0046946360943,67.1625368654227,Pajala,Norrbottens län,2018-12-10,Lehtirova vindkraftpark,2521-V-001,Vestas
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,22.0124956575512,67.1591752958601,Pajala,Norrbottens län,2018-12-10,Lehtirova vindkraftpark,2521-V-001,Vestas
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,22.017704899884,67.1548300130813,Pajala,Norrbottens län,2018-12-10,Lehtirova vindkraftpark,2521-V-001,Vestas
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,22.0542390097735,67.072537602222,Pajala,Norrbottens län,2018-12-10,Lehtirova vindkraftpark,2521-V-001,Vestas
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,13.7904460418867,58.137188013391,Tidaholm,Västra Götalands län,2018-12-10,Anneberg,1498-V-001,Vestas
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,22.0391579951147,67.0695792411466,Pajala,Norrbottens län,2018-12-10,Lehtirova vindkraftpark,2521-V-001,Vestas
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,22.0270200434651,67.1519376338747,Pajala,Norrbottens län,2018-12-10,Lehtirova vindkraftpark,2521-V-001,Vestas
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,22.1182007539959,67.1624834767525,Pajala,Norrbottens län,2018-12-10,Lehtirova vindkraftpark,2521-V-001,Vestas
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,22.1254603856958,67.1589850550862,Pajala,Norrbottens län,2018-12-10,Lehtirova vindkraftpark,2521-V-001,Vestas
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,22.116923090143,67.147616695446,Pajala,Norrbottens län,2018-12-10,Lehtirova vindkraftpark,2521-V-001,Vestas
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,22.0847486331202,67.0740944068834,Pajala,Norrbottens län,2018-12-10,Lehtirova vindkraftpark,2521-V-001,Vestas
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,22.0597277549778,67.0612162026152,Pajala,Norrbottens län,2018-12-10,Lehtirova vindkraftpark,2521-V-001,Vestas
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,22.0686642010172,67.0580027133988,Pajala,Norrbottens län,2018-12-10,Lehtirova vindkraftpark,2521-V-001,Vestas
3.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,22.0347629786575,67.0587740904058,Pajala,Norrbottens län,2018-12-10,Lehtirova vindkraftpark,2521-V-001,Vestas
