index,DE -> RoW,NL -> RoW,RoW -> DE,NL -> FR,NL -> BE,RoW -> NL,UK -> RoW,UK -> BE,UK -> NL,UK -> DE,FR -> RoW,FR -> DE,BE -> RoW,RoW -> FR,FR -> NL,UK -> FR,RoW -> BE,BE -> UK,DE -> NL,DE -> FR,NL -> UK,BE -> DE,NL -> DE,FR -> BE,DE -> UK,BE -> NL,DE -> BE,FR -> UK,BE -> FR,RoW -> UK
2040-04-07 05:00:00,,,,,,,,1822.49585252917,8018.972904402959,2551.47748415206,,1947.91781810332,,,,,,,1085.48406121398,,,,,2797.72917809456,,905.326045282568,1822.4947626827,1253.2226981778147,,
2040-04-07 06:00:00,,,,,,,,1822.49609188488,8018.976150038641,2551.48173478621,,2067.58005353589,,,,,,,2185.61780752819,,,,,2982.43661883384,,1822.87034217239,1822.49458192099,1264.8244213934686,,
2040-04-07 07:00:00,,,,,,,,539.929972018985,8018.937460523601,0.0119074198539171,,1958.60941182469,,,,,,,3733.01054669784,,,,,2805.0126792139,,3110.15871715412,1822.48263753123,1256.4018475221783,,
2040-04-07 08:00:00,,,,,,,,0.105603269426137,8018.98149191178,2551.49396709332,,3534.21392736933,,,,,,,6292.64840289234,,,,,5064.78833579426,,5247.33038850852,0.0028987828039529,1273.9037421840587,,
2040-04-07 09:00:00,,,,,1267.05213524124,,,0.0439456796165172,8018.891459680621,2551.48465241365,,2170.8582253061,,,,,,,,,,,1519.19313350618,3019.604212181,,,0.0076135031967414,1237.2736094335396,,
2040-04-07 10:00:00,,,,,1461.24574311498,,,0.0443737371440234,0.25747113604754557,4.74985585778978,,1641.1075121893,,,,,,,,,,,1752.03139491861,2350.30323007588,,,0.0185066899650315,1285.5079559214614,,
2040-04-07 11:00:00,,,,,1485.12820129897,,,0.0417182899136948,0.2512922076459682,10.8301589617998,,2053.17696803121,,,,,,,,,,,1780.66639773303,2894.79340542413,,,0.0178574917773217,1349.894629405319,,
2040-04-07 12:00:00,,,,,1505.58099726707,,,0.0416097674428231,0.25763500032195763,509.849100293613,,1981.44779661368,,,,,,,,,,,1805.18921967647,2799.28060977412,,,0.0180889787400454,1349.8983903074964,,
2040-04-07 13:00:00,,,,,1797.06989745104,,,0.0435908607966204,0.2217331935390004,2551.48445627114,,3128.05571022372,,,,,,,,,,,2165.59312017603,4470.4387988954,,,0.0076973760027295,1349.8863580860684,,
2040-04-07 14:00:00,,,,,1015.3377445974,,,0.0525065608448261,8018.973592099819,2551.49388458483,,4802.72633345222,,,,,,,,,,,1217.38816474649,6914.67834315022,,,0.0025538066263751,64.46622136677439,,
2040-04-07 15:00:00,,,,,,,,1364.77469247205,8018.981076255721,2551.4936304043,,3006.69598158843,,,,0.017015037028303592,,,6093.53831585855,,,,,4289.35519998547,,5075.73630680751,0.0028880080996579,,,
2040-04-07 16:00:00,,,,,,,,0.012154632713793,8018.983211189161,2551.49501470589,,4226.84394272187,,,,19.24830269665087,,,2175.5820873483,,,,,6074.87508500807,,1819.09132413976,0.0013011027165554,,,
2040-04-07 17:00:00,,,,,,,,0.0113573496883381,8018.98271462684,2551.49444813774,,4609.78251169441,,,,,,,5317.60130365957,,,,,6628.30283415777,,4434.72798156847,0.0015910521332727,1258.4410566779998,,
2040-04-07 18:00:00,,,,,,,,1822.4916411765,8018.9853470751395,2551.49432152187,,5222.23403542986,,,,4281.114166411747,,,7288.13080670782,,,,,7499.58731022399,,6082.94646875283,0.0027530666607214,,,
2040-04-07 19:00:00,,,,,,,,0.0277383794565543,8018.98435490196,2551.49461499441,,4104.89834185077,,,,,,,6099.92572696779,,,,,5879.00193999194,,5089.18374981096,0.0015933364487073,197.75138233331333,,
2040-04-07 20:00:00,,,,,,,,0.0116817005731173,8018.985601096239,2551.49515929404,,3481.64982328319,,,,43424.46442466339,,,3813.52656258829,,,,,4983.2904308509,,3174.85156606092,0.001159324330093,,,
2040-04-07 21:00:00,,,,,,,,1822.47853189555,8018.985229068279,2551.49535951236,,2293.56447252827,,,,45790.30411293756,,,1212.864362599,,,,,3289.0515435535,,1011.56520292547,0.0011595880428259,,,
2040-04-07 22:00:00,,,,,979.583907256071,,,1822.46937517457,8018.985223208259,2551.49538041615,,2632.43447013335,,,,45790.30904647134,,,,,,,1174.51938755351,3790.05323972544,,,0.0011162108956877,,,
2040-04-07 23:00:00,,,,,1331.14947003648,,,1822.46941525067,8018.98521512906,2551.49537862269,,3204.1751294366,,,,45790.305393014554,,,,,,,1596.04578544084,4590.18493353388,,,0.0011157604810532,,,
2040-04-08 00:00:00,,,,,2277.50570603528,,,1822.46933956884,8018.98522436442,2551.49537894893,,2618.03573603251,,,,45790.30100754588,,,,,,,2730.7249947091,3731.94321783158,,,0.0011139128276792,,,
2040-04-08 01:00:00,,,,,2494.56025798263,,,1822.46932652328,8018.985235680599,2551.4953798977,,2545.37635049635,,,,45790.30113209926,,,,,,,2990.97297768801,3613.86954356334,,,0.0011132968582137,,,
2040-04-08 02:00:00,,,,,2458.84080344567,,,1822.47991605329,8018.98525552048,2551.49538031615,,3096.90275971854,,,,45790.31844898619,,,,,,,2948.14554860271,4427.11285020821,,,0.0011331477785341,,,
2040-04-08 03:00:00,,,,,2393.12794001818,,,1822.47364307894,8018.98527601706,2551.49538065139,,5026.24575447331,,,,45790.31846853006,,,,,,,2869.35587261568,7195.86159017363,,,0.0011142188163286,,,
2040-04-08 04:00:00,,,,,2394.96637578965,,,1822.46993190647,8018.985317426601,2551.49538043643,,4977.65658915984,,,,45790.318974994436,,,,,,,2871.56011976835,7114.80265055275,,,0.001107773437216,,,
2040-04-08 05:00:00,,,,,2444.39812295042,,,1822.47327681984,8018.98540479738,2551.49538049095,,4848.72927235765,,,,45790.319630638,,,,,,,2930.82868858096,6928.72859639472,,,0.0011169001035231,,,
2040-04-08 06:00:00,,,,,4381.78710466636,,,1822.47548095893,8018.982782386161,2551.49539470858,,2923.17766064236,,,,45790.320357686935,,,,,,,5259.72563936931,4208.16199819261,,,0.0011025768145665,,,
2040-04-08 07:00:00,,,,,5707.93199027277,,,1822.47007083143,1767.999385485024,2551.48977501175,,2188.93866347509,,,,39033.53655567351,,,,,,,6839.7692845731,3184.8651854459,,,0.006199333036558,,,
2040-04-08 08:00:00,,,,,2632.45903357023,,,1822.22313879018,0.1619160077597518,2551.48661596607,,1822.76926609492,,,,21487.48197930493,,,,,,,3174.03387739002,2610.47139692806,,,0.0071610789507676,,,
2040-04-08 09:00:00,,,,,2631.49597039292,,,79.0622209044422,0.1629544654077072,2551.48688846484,,1736.70524849437,,,,0.6128520655754093,,,,,,,3173.3725223924,2487.22059464446,,,0.0068177684756013,,,
2040-04-08 10:00:00,,,,,2359.43445063389,,,1822.41892202187,12.02467284221166,2551.44555548757,,1581.25570815315,,,,1.7560020145336461,,,,,,,2828.95895413893,2264.58846764223,,,0.0189596239068598,,,
2040-04-08 11:00:00,,,,,2441.86232390089,,,1822.46636037038,5096.68096804464,2551.46581089245,,1343.87614727245,,,,2.6124199613344032,,,,,,,2927.794781386,1924.62772250098,,,0.107120882472932,,,
2040-04-08 12:00:00,,,,,2763.47320101834,,,1822.48353419551,8018.30228274468,2551.48791678349,,1595.59331668374,,,,3419.072483676318,,,,,,,3340.68519112131,2285.11247996767,,,0.0119537376202798,,,
2040-04-08 13:00:00,,,,,2778.44555318327,,,1822.48101827909,15.34710216785984,2551.48879003303,,1754.19153242645,,,,1.7588514963962714,,,,,,,3361.67855765153,2483.94628283413,,,0.00920152637906,,,
2040-04-08 14:00:00,,,,,2747.59955917391,,,1822.46945955573,0.16421241238989742,2551.48669730706,,1767.52361338153,,,,0.4522830467452716,,,,,,,3326.1623933944,2486.47151938754,,,0.0091230363993216,,,
2040-04-08 15:00:00,,,,,6362.21570164559,,,1822.468992027,0.1640549011018566,2551.48941155572,,1863.44127192422,,,,0.6216634721135402,,,,,,,7602.20227631401,2613.41910980326,,,0.0063676117819004,,,
2040-04-08 16:00:00,,,,,6949.08319966181,,,1822.48229880539,0.1620462966887546,2551.48930942426,,1905.60035242957,,,,34812.9557164443,,,,,,,8348.51706862106,2669.77157265089,,,0.0082900444085057,,,
2040-04-08 17:00:00,,,,,7208.02926234494,,,1822.48870249474,0.1596734278633422,2551.48923722099,,1786.45276627219,,,,38175.332059006156,,,,,,,8675.63243787658,2510.97634004599,,,0.0153804671590218,,,
2040-04-08 18:00:00,,,,,7228.41600252908,,,1822.48870017066,0.1605275760572636,2551.4892907915,,1703.9007736792,,,,40019.738011203895,,,,,,,8697.2668447676,2406.22323109481,,,0.015191204554745,,,
2040-04-08 19:00:00,,,,,7224.92694080599,,,1822.48868284046,0.16046153035083321,2551.48929711625,,1695.46307698343,,,,39302.16537401288,,,,,,,8688.34749661754,2396.62821586249,,,0.0151254258194439,,,
2040-04-08 20:00:00,,,,,7084.80185829468,,,1822.48866764796,0.16032285549828978,2551.48930041794,,1793.61889805857,,,,38996.341891699216,,,,,,,8514.84198463258,2518.71601023555,,,0.0150325494833308,,,
2040-04-08 21:00:00,,,,,6865.49434232919,,,1822.48864693458,0.15983784452065558,2551.48929926464,,1777.04807775104,,,,37866.12552078516,,,,,,,8246.05211271419,2500.44728429249,,,0.0149673287633947,,,
2040-04-08 22:00:00,,,,,5933.61581439649,,,1822.48864556978,0.159728710902071,2551.48928113642,,1821.12618323039,,,,36472.40937868051,,,,,,,7117.87216055113,2560.16880638918,,,0.0150164180971978,,,
2040-04-08 23:00:00,,,,,5930.98355895151,,,1822.48865064206,0.1589576467643996,2551.48927471599,,1897.4296035757,,,,35854.12505748265,,,,,,,7115.65352022234,2657.43279531726,,,0.0150090932204267,,,
2040-04-09 00:00:00,,,,,6014.25883951221,,,1822.48864485086,0.15899889848501297,2551.48927942825,,1960.14624279246,,,,34262.78506381673,,,,,,,7217.60743576722,2763.17326906432,,,0.0150276265831207,,,
2040-04-09 01:00:00,,,,,6037.4342439867,,,1822.48864172985,0.1593024747815454,2551.48930448265,,1956.77198622314,,,,25345.91836597027,,,,,,,7246.2898687486,2773.90216275222,,,0.0149525138823137,,,
2040-04-09 02:00:00,,,,,6447.44384802694,,,1822.48863801312,0.1591742888413446,2551.48932056058,,1856.87598759822,,,,18179.625254907693,,,,,,,7743.84479797603,2648.87989986879,,,0.0149528635408581,,,
2040-04-09 03:00:00,,,,,6618.81616334452,,,1822.48863341918,0.159634277922789,2551.48932381472,,1842.68983847496,,,,18305.156402789584,,,,,,,7956.22962610023,2657.12832212206,,,0.0150381846307258,,,
2040-04-09 04:00:00,,,,,6745.54683240071,,,1822.48863102725,0.1597097693966304,2551.48933318355,,1911.76074308706,,,,32123.763347141576,,,,,,,8117.34342549685,2784.11268416978,,,0.0151391130009507,,,
2040-04-09 05:00:00,,,,,7045.56867148368,,,1822.48866684185,0.1593833469614428,2551.4893625803,,1985.6948827246,,,,34511.45415545619,,,,,,,8487.55116943159,2903.86566506002,,,0.0151891383755645,,,
2040-04-09 06:00:00,,,,,7298.761543822,,,1822.4868615118,0.16174796939928798,2551.48833413449,,2053.61017074989,,,,33572.745625847456,,,,,,,8790.72722943171,2990.83951314556,,,0.0153448640759424,,,
2040-04-09 07:00:00,,,,,6458.17632165996,,,1822.48391760856,0.1625994518628878,2551.48681818715,,2009.32257910077,,,,0.6632679090810577,,,,,,,7725.61055970143,2911.50015764362,,,0.0149902202989242,,,
2040-04-09 08:00:00,,,,,6204.9456760524,,,1822.48390877287,0.16214865701992598,2551.48676934079,,1897.62821428241,,,,,,,,,,,7421.06797215983,2749.87055377456,,,0.0144363512550551,256.513187895467,,
2040-04-09 09:00:00,,,,,4518.75461221284,,,1822.48730302087,4269.603004952038,2551.48321199999,,1829.76628730073,,,,0.3090967884954119,,,,,,,5418.02896544323,2639.03989042625,,,0.379974483656466,,,
2040-04-09 10:00:00,,,,,2906.33505353419,,,1822.48734295357,6946.0263395644,2551.48023073551,,1917.6882237168,,,,,,,,,,,3495.13178016672,2727.60856499369,,,1822.42253505065,59.20902507152254,,
2040-04-09 11:00:00,,,,,5465.15067982241,,,1822.48732782971,1805.561583786688,2551.48745572565,,2040.9344268789,,,,,,,,,,,6534.50332216792,2881.33358394243,,,0.0276747160414099,1258.4699948298373,,
2040-04-09 12:00:00,,,,,5835.2282308706,,,1822.48395669,0.16191644864059318,2551.48675261125,,1992.21423908283,,,,,,,,,,,6994.20719132048,2802.4770405964,,,0.0145822904694992,1273.2576681120788,,
2040-04-09 13:00:00,,,,,5624.21886942087,,,1822.48394621442,0.1717699934374646,2551.48681994195,,2077.15740529598,,,,,,,,,,,6736.29470134753,2902.17264244419,,,0.0154326744288892,1278.7025683406428,,
2040-04-09 14:00:00,,,,,6322.83738833195,,,1822.48387521606,0.17296739365431402,2551.48667391165,,2103.42878617757,,,,,,,,,,,7608.09956180552,2931.63685950754,,,0.0156663890179676,1152.5829646314235,,
2040-04-09 15:00:00,,,,,6439.79572549793,,,1822.48397391418,0.17110468775256982,2551.48802589956,,2087.39883163756,,,,,,,,,,,7748.33232105032,2911.52602439268,,,0.0117096808277103,321.64375778877803,,
2040-04-09 16:00:00,,,,,6014.42430023714,,,1822.48384356241,0.17090337971050423,2551.49450921573,,4616.26844886957,,,,708.1592267191078,,,,,,,7223.59788915713,6660.55727670816,,,0.0018779082310789,,,
2040-04-09 17:00:00,,,,,5508.51564312193,,,1822.48785745171,0.010906277557786802,2551.48879494522,,1623.38147021529,,,,4761.849739481923,,,,,,,6610.36193809476,2324.91579725718,,,0.0114855427737018,,,
2040-04-09 18:00:00,,,,,6245.86071647179,,,1804.82882689999,0.0083828287342862,2551.45989364979,,1593.99922517145,,,,,,,,,,,7504.15826038301,2282.83579791478,,,0.0113376398363763,950.8589125795787,,
2040-04-09 19:00:00,,,,,6760.39822683356,,,1805.04171244739,0.0078585508421576,2551.46049471976,,1574.78142228324,,,,,,,,,,,8131.05308620696,2255.31292938012,,,0.0113586341938757,825.1595742596762,,
2040-04-09 20:00:00,,,,,6965.13856561741,,,1822.47603698168,0.0088348206229672,2551.48411777479,,1666.52489157613,,,,0.2903928235455159,,,,,,,8380.41290595461,2386.70369138012,,,0.0113593288687629,,,
2040-04-09 21:00:00,,,,,6713.14846436001,,,1822.47631980831,0.0088895009538528,2551.48427423197,,1718.17034171409,,,,0.2949308549370165,,,,,,,8070.01589098879,2460.66771616212,,,0.0113468526629623,,,
2040-04-09 22:00:00,,,,,5790.27816379812,,,1804.17620826853,0.0080822889056934,2551.46328829416,,1928.6996741383,,,,,,,,,,,6949.54959573566,2762.17679275901,,,0.0112976562255192,1244.8160766327774,,
2040-04-09 23:00:00,,,,,6001.25882482438,,,1804.70728705892,0.0250209723001194,2551.46386041187,,1868.54521577191,,,,,,,,,,,7190.75207213572,2676.02679041293,,,0.0113238160885329,1247.7507391773756,,
2040-04-10 00:00:00,,,,,5546.71826459838,,,1800.66860914859,0.035736286465183204,2551.46448750011,,1917.38387471076,,,,,,,,,,,6644.79739335761,2745.97096981919,,,0.0113984024136758,1276.2988059959582,,
2040-04-10 01:00:00,,,,,3517.46056112613,,,1799.5136191891,0.0352709543686672,2551.46325611555,,2055.06860513581,,,,,,,,,,,4218.72929852086,2943.15565907669,,,0.0113827038994764,1298.7361309774649,,
2040-04-10 02:00:00,,,,,2389.1374712738,,,1800.31164703678,0.046554611124324595,2551.45974136018,,2078.4743876152,,,,,,,,,,,2867.73519037883,2976.67614462548,,,0.0114362310442841,1304.566950254097,,
2040-04-10 03:00:00,,,,,2304.36250452799,,,1799.35005895045,1205.588008582344,2551.45297752502,,2019.76413927095,,,,,,,,,,,2762.92641278182,2892.59448701838,,,0.0114782872014598,1309.2223724957144,,
2040-04-10 04:00:00,,,,,2268.86009976588,,,734.181317307758,6488.659854588261,2551.44616168687,,1992.02497737679,,,,,,,,,,,2720.35911686611,2852.86795185947,,,0.011487964447144,1275.350224245953,,
2040-04-10 05:00:00,,,,,1522.97604750308,,,0.0335077988246947,0.66934460221331,655.167835366211,,2011.8003136024,,,,,,,,,,,1826.04530597483,2881.1895642039,,,0.0114829087087129,1254.3236523184078,,
2040-04-10 06:00:00,,,,,327.658990668101,,,0.0081777944313846,0.04270436737549341,0.0121371744129842,,1979.20424266343,,,,,,,,,,,392.862575616372,2834.50773835009,,,0.0112513089728712,1253.9184578378542,,
2040-04-10 07:00:00,,,,,438.257473802445,,,1783.42322390923,3614.4931522761744,0.0920614976249814,,1966.14049170399,,,,,,,,,,,525.469923941944,2815.7979763299,,,0.0234940314607717,1322.4771833121058,,
2040-04-10 08:00:00,,,,,541.996489953571,,,0.0632826467195382,5483.5074721601795,471.334861290618,,2547.72632779555,,,,,,,,,,,649.852809069996,3557.51580465478,,,0.0138154604177355,1349.9311563256767,,
2040-04-10 09:00:00,,,,,196.295626917519,,,1822.49087395929,8018.9689874468995,2551.49118430698,,2501.33932118363,,,,,,,,,,,235.35818077961,3494.2756756373,,,0.011395551858659,1342.653344310398,,
2040-04-10 10:00:00,,,,,60.6860954963488,,,1822.4944959218,8018.9788377142795,2551.49330054121,,5409.62376876855,,,,,,,,,,,72.7626262120666,7795.39741798826,,,0.0115486989922794,1280.140968142528,,
2040-04-10 11:00:00,,,,,158.924879389775,,,1822.49535545315,8018.9815163906205,2551.49389398889,,6221.53840723219,,,,,,,,,,,190.550726831885,8846.75659445801,,,0.0115399520567605,782.4334452570967,,
2040-04-10 12:00:00,,,,,664.608992395722,,,1822.49559287165,8018.982335820561,2551.49408152246,,6108.81109452391,,,,0.4012630383954554,,,,,,,796.8649481126,8686.64861202146,,,0.0115385516005948,,,
2040-04-10 13:00:00,,,,,675.060809277986,,,1822.49444405778,8018.978430519901,2551.49318037131,,5354.92263585771,,,,,,,,,,,809.396651275775,7712.0533649179,,,0.0115904746846731,1248.2760619098844,,
2040-04-10 14:00:00,,,,,1510.2370296688,,,1822.49084727281,8018.967144919599,2551.49056233555,,2252.92095112515,,,,,,,,,,,1810.77124500476,3169.22621647937,,,0.0116096521082671,1281.933000774939,,
2040-04-10 15:00:00,,,,,1163.36594644203,,,1822.48724426717,8018.982565845799,2551.49500786208,,4956.05241423411,,,,,,,,,,,1394.87357260385,7150.53187857609,,,0.0014512647381244,1278.8215358649077,,
2040-04-10 16:00:00,,,,,1211.5580115125,,,1822.48200603436,8018.9823540919,2551.4949278248,,4616.98476552023,,,,,,,,,,,1452.65577118519,6663.92699837988,,,0.0013986651320613,1306.6181886609331,,
2040-04-10 17:00:00,,,,,,,,1815.05392870599,8018.979971062739,2551.49468753368,,3852.25273902666,,,,,,,2054.76976741287,,,,,5556.88195967112,,1713.73926798572,0.0014240516589448,1305.321085618041,,
2040-04-10 18:00:00,,,,,,,,1814.52906107844,8018.984284783941,2551.4946758982,,4713.37797843073,,,,,,,4340.95176561304,,,,,6786.35480517779,,3633.98377037394,0.0014193027681269,1279.0334414302142,,
2040-04-10 19:00:00,,,,,,,,1822.49101143472,8018.986260866801,2551.49505292543,,4939.11220446029,,,,,,,4955.07392760138,,,,,7080.75353741574,,4135.57469713305,0.0014382178277786,1276.6380446649919,,
2040-04-10 20:00:00,,,,,,,,1822.4939194624,8018.98701084142,2551.49521365165,,4792.37241959283,,,,5775.622882680026,,,4266.2342609148,,,,,6885.98886413124,,3563.84478043828,0.0014493681868562,,,
2040-04-10 21:00:00,,,,,,,,1822.49242097046,8018.98690479774,2551.49527205172,,4707.4052240919,,,,26795.11705825694,,,2712.96790111851,,,,,6754.79118259956,,2256.94497031846,0.0012792551937148,,,
2040-04-10 22:00:00,,,,,,,,21.5343143303175,8018.984517377439,2551.49527340602,,4947.10383719641,,,,19971.067594146483,,,2401.07924840997,,,,,7048.87847758961,,2002.5715264712,0.0010223027871762,,,
2040-04-10 23:00:00,,,,,,,,0.0156313804149965,8018.984529253121,2551.49527291034,,5346.0106332901,,,,26328.320957025113,,,2575.66987577843,,,,,7638.87172460726,,2148.18499768391,0.0009747407776144,,,
2040-04-11 00:00:00,,,,,,,,0.0168212981087955,8018.9845251162005,2551.49527366418,,4923.26273820379,,,,12804.512702806514,,,2782.80360591477,,,,,7066.35803658855,,2320.94078747544,0.0009764337297789,,,
2040-04-11 01:00:00,,,,,,,,0.0179147031548249,8018.983423932681,2551.49527640256,,4921.9415261161,,,,841.3408026723595,,,1264.03789838866,,,,,7066.44285438283,,1054.24545879351,0.0009782927025185,,,
2040-04-11 02:00:00,,,,,,,,0.0099081432283084,8018.98250548398,2551.49521344888,,5654.35636266548,,,,15465.779756429622,,,105.625411930474,,,,,8085.1804107319,,88.0949520708497,0.0009801020855859,,,
2040-04-11 03:00:00,,,,,289.946214101003,,,0.0099098041053598,8018.98258256704,2551.49522138943,,5112.87790671996,,,,15445.39729931872,,,,,,,347.645156954118,7319.27618436556,,,0.0009795027506465,,,
2040-04-11 04:00:00,,,,,1492.49951908966,,,0.0127244698697031,8018.98285788594,2551.4952271414,,4512.05113917427,,,,19624.879852991642,,,,,,,1789.50414303201,6462.41586444044,,,0.0010024618805059,,,
2040-04-11 05:00:00,,,,,2216.79826956125,,,0.0147623234362987,8018.98300261202,2551.49523156686,,3660.92830895048,,,,1221.508150860887,,,,,,,2657.93686862923,5245.61795997906,,,0.0010153998882139,,,
2040-04-11 06:00:00,,,,,2626.49033043331,,,0.0118655643647404,8018.9827234775,2551.49524488053,,2299.37568300517,,,,120.15841652404862,,,,,,,3149.15692596637,3302.22623712212,,,0.0009902748402372,,,
2040-04-11 07:00:00,,,,,1009.21873504287,,,0.0092111464688564,8018.981679725281,2551.49511819724,,2341.14180911359,,,,0.3772719374426466,,,,,,,1210.05147069706,3347.45052586009,,,0.0010504847137224,,,
2040-04-11 08:00:00,,,,,1931.07554810632,,,0.0092499215760757,8018.98170298974,2551.49512937959,,3052.28091487347,,,,0.2957871186257668,,,,,,,2315.35591715715,4360.52109163287,,,0.0010424842810267,,,
2040-04-11 09:00:00,,,,,1031.552759381,,,0.0123490802138389,8018.982343380219,2551.4951834649,,5114.33427663445,,,,0.4640481279408354,,,,,,,1236.8299127323,7328.56094488427,,,0.0010372045127727,,,
2040-04-11 10:00:00,,,,,,,,0.0088724195849734,8018.98225095544,2551.49521798688,,5870.57916413509,,,,0.6831790828069141,,,1445.63921346457,,,,,8390.25395321315,,1205.70634982749,0.0009925137588134,,,
2040-04-11 11:00:00,,,,,,,,0.005493569144331,8018.981546949819,2551.4952257848,,6129.58682843799,,,,0.28350008396823895,,,1587.12387485019,,,,,8747.55609728108,,1323.70878795978,0.0009339231559126,,,
2040-04-11 12:00:00,,,,,,,,0.0054772097347825,8018.981495559441,2551.49522373916,,4812.91743113229,,,,0.35583719907138434,,,420.633994885999,,,,,6880.48191134536,,350.821509409865,0.0009335210399147,,,
2040-04-11 13:00:00,,,,,,,,0.0125637747196251,8018.982539136159,2551.49521568563,,5890.94222585481,,,,1334.7488990053557,,,1228.3075534484,,,,,8416.96116129479,,1024.4452764336,0.0010218822218993,,,
2040-04-11 14:00:00,,,,,,,,0.0145581712569503,8018.98346073382,2551.49519817161,,5782.59145480858,,,,8915.340130498402,,,3210.10763165921,,,,,8278.98053377855,,2677.32531094206,0.0010327796779662,,,
2040-04-11 15:00:00,,,,,,,,0.0524680743205222,8018.9823109039,2551.49509263569,,3468.29188850507,,,,10561.879424226074,,,60.7288026868704,,,,,4956.10202082454,,50.6498072552983,0.0011475595706918,,,
2040-04-11 16:00:00,,,,,,,,1411.08811765765,8018.98157456238,2551.49493063166,,5114.30458633473,,,,0.4513449758155221,,,977.469955128496,,,,,7356.54696285809,,815.239192616154,0.0012785116888227,,,
2040-04-11 17:00:00,,,,,,,,0.0415808843539207,8018.98086304596,2551.49486673448,,3548.10879213884,,,,0.3961690298819122,,,224.01770537658,,,,,5079.23741292711,,186.837586128894,0.0012895314051686,,,
2040-04-11 18:00:00,,,,,,,,0.0092280566500693,8018.97811592776,2551.49467253562,,4921.63244231103,,,,0.16039262309559665,,,1344.74759760074,,,,,7043.74155589093,,1121.55967280739,0.0012803557004632,,,
2040-04-11 19:00:00,,,,,,,,0.0433921119083084,8018.9809010919,2551.49487236605,,4692.46647697927,,,,0.40160867033816827,,,2361.12140888205,,,,,6710.80378492707,,1969.24568118174,0.0012769958467498,,,
2040-04-11 20:00:00,,,,,,,,1813.35815639624,8018.98146488028,2551.49491925953,,4706.38733285378,,,,0.32347576887583607,,,2554.04126328287,,,,,6726.50582678503,,2130.14657721232,0.0012788713937283,,,
2040-04-11 21:00:00,,,,,,,,1822.47509213561,8018.98269138206,2551.49502572425,,4631.54627593675,,,,1921.0978828207762,,,2538.3231550366,,,,,6609.25497329606,,2117.03720203945,0.0012833844020109,,,
2040-04-11 22:00:00,,,,,,,,1822.47539256361,8018.982684840879,2551.49502448567,,5244.33986882352,,,,22893.30777934515,,,2428.26465101503,,,,,7559.83985430659,,2025.24513154012,0.0012865957751606,,,
2040-04-11 23:00:00,,,,,,,,1822.47448991475,8018.982672120001,2551.49502390338,,5322.99278690447,,,,20145.384999736892,,,2391.76619708292,,,,,7673.24530266535,,1994.8043337088,0.0012920501000246,,,
2040-04-12 00:00:00,,,,,,,,1822.47400376761,8018.982687740479,2551.49502800026,,4758.59799336196,,,,1.1803281021668062,,,2488.92772577818,,,,,6844.53319389714,,2075.83994755025,0.0012999572348381,,,
2040-04-12 01:00:00,,,,,,,,1822.47380794523,8018.982713731601,2551.49503399937,,5420.93010164374,,,,1.4563505048764234,,,2543.9228620818,,,,,7830.14827349029,,2121.70753118373,0.0013077581888555,,,
2040-04-12 02:00:00,,,,,,,,1822.45666825726,8018.9823306607,2551.49500612374,,5518.63811798153,,,,0.2349240130812032,,,2548.97559713801,,,,,7970.20668940794,,2125.92166311629,0.0013112743226999,,,
2040-04-12 03:00:00,,,,,,,,1329.06022929467,8018.9816154567,2551.49495349727,,5371.09374075954,,,,0.25152945747959704,,,2557.06022538761,,,,,7745.25633852251,,2132.66448790068,0.0013131034744913,,,
2040-04-12 04:00:00,,,,,,,,693.626314124502,8018.98173103624,2551.49497391172,,4189.04973679101,,,,0.2623149721660713,,,2564.27518925459,,,,,5996.56055582035,,2138.68198672265,0.0013153588705469,,,
2040-04-12 05:00:00,,,,,,,,0.0205773320363812,8018.98049031716,2551.49489346023,,2651.51260509233,,,,,,,2579.45138732901,,,,,3721.19737639048,,2151.33939489805,0.0013207361810492,1213.1724044550929,,
2040-04-12 06:00:00,,,,,,,,0.0166457409052324,8018.980419409079,2551.49495197574,,2419.10936915031,,,,,,,2552.51979808501,,,,,3387.40459928199,,2128.87767737612,0.0012923277701374,1308.5750287412334,,
2040-04-12 07:00:00,,,,,,,,0.0015837139566924,8018.94082799014,2551.49512179147,,5641.51195654641,,,,,,,358.899450632018,,,,,8055.55507278835,,299.333157539675,0.0007234954919045,1349.9720505874227,,
2040-04-12 08:00:00,,,,,2305.43210021655,,,0.0031606945526846,0.0622107378233758,2551.48994218884,,5136.42822066453,,,,,,,,,,,2764.20882311876,7414.60105949902,,,0.0019374674605635,1349.9461334590007,,
2040-04-12 09:00:00,,,,,2457.98295334302,,,0.0036499212435483,0.068041669388982,2551.49151920118,,5471.65160790727,,,,,,,,,,,2966.62673571125,7887.90426566265,,,0.0019178484786148,1349.936928469653,,
2040-04-12 10:00:00,,,,,2276.02157436689,,,0.0032120903398055,0.0683513242851298,2551.49152339589,,3577.60664727183,,,,,,,,,,,2728.94702460274,5116.61277087148,,,0.0017833707286617,1349.9374493711598,,
2040-04-12 11:00:00,,,,,2332.88926847566,,,0.0031579452063881,0.06828318941208,2551.4915838392,,5349.48577745394,,,,,,,,,,,2797.12966606477,7673.60422984935,,,0.0017531880484588,1349.9373303899445,,
