index,UK -> DE,DE -> NL,FR -> RoW,DE -> BE,FR -> BE,DE -> UK,NL -> BE,NL -> DE,RoW -> UK,NL -> FR,UK -> RoW,BE -> NL,BE -> RoW,FR -> NL,NL -> RoW,UK -> FR,BE -> FR,RoW -> FR,NL -> UK,UK -> NL,BE -> DE,UK -> BE,BE -> UK,RoW -> BE,DE -> FR,DE -> RoW,FR -> UK,RoW -> NL,RoW -> DE,FR -> DE
2030-02-16 00:00:00,1804.73363989061,7716.04584595471,,1349.99860987296,5289.41680005148,,,,,,,6456.71976475036,,,,4383.880927417911,,,,5939.99136133494,,1349.99841006187,,,,,,,,3677.32723192783
2030-02-16 01:00:00,1889.9891067403,7907.31750909182,,1349.99883805837,5239.72096162316,,,,,,,6620.19879310946,,,,336.2847067233775,,,,5939.9927933032,,1349.99864840058,,,,,,,,3643.46091268932
2030-02-16 02:00:00,1377.00254646687,7719.98961009323,,1349.99887292075,5165.13808674194,,,,,,,6462.26666097144,,,,1977.810147065008,,,,5939.9932505679,,1349.99859158814,,,,,,,,3591.74526808516
2030-02-16 03:00:00,899.479499610346,7709.75610468118,,1349.99882979287,5350.71986699895,,,,,,,6454.15776272146,,,,14234.387047942342,,,,5939.99319706804,,1349.99854433233,,,,,,,,3714.34271887259
2030-02-16 04:00:00,1177.33046235288,7639.25523758823,,1349.99885226994,5086.93623297874,,,,,,,6395.06099371911,,,,27357.63749269366,,,,5939.9931660293605,,1349.99857195669,,,,,,,,3535.06131584864
2030-02-16 05:00:00,1889.93427277031,7599.08143024306,,1349.99884852978,5096.25735884415,,,,,,,6358.55547495439,,,,33918.178989241096,,,,5939.99319855222,,1349.99857868852,,,,,,,,3539.19312036333
2030-02-16 06:00:00,1889.99044324622,7510.67097323093,,1349.99878138262,5272.9343564413,,,,,,,6279.70703225972,,,,31404.779154948246,,,,5939.9931597368995,,1349.99857119446,,,,,,,,3666.0859407677
2030-02-16 07:00:00,1120.45722399374,7215.12443561609,,1349.99880979121,5538.01007212365,,,,,,,6030.119496949,,,,25474.72836597627,,,,5939.99353839966,,1349.99851799019,,,,,,,,3859.87968271989
2030-02-16 08:00:00,1889.98964138611,6900.00385849228,,1349.99870807858,5576.13489431932,,,,,,,5763.1039679312,,,,3661.211440728357,,,,5939.993739875899,,1349.99847402121,,,,,,,,3888.51461816653
2030-02-16 09:00:00,1889.98946650777,6736.22580224384,,1349.99871227264,5473.48899548427,,,,,,,5620.8147515748,,,,0.8816955879624581,,,,5939.9937233453,,1349.99847170312,,,,,,,,3819.44556649825
2030-02-16 10:00:00,1889.98946999037,6382.37103971861,,1349.9987448826,4552.43808873154,,,,,,,5335.88401979669,,,,,,,,5939.993726504261,,1349.99850816066,,,,,596.7108216047437,,,3163.40835315738
2030-02-16 11:00:00,1889.989474661,6282.29427968404,,1349.99871050946,4777.49665390695,,,,,,,5249.87053116197,,,,,,,,5939.9937149384405,,1349.99847309298,,,,,622.1784642808607,,,3325.38691992821
2030-02-16 12:00:00,1889.98946956008,6208.42292821965,,1349.99871495684,4844.99451411893,,,,,,,5187.40681256525,,,,,,,,5939.99371080952,,1349.99847395959,,,,,609.8223806064651,,,3380.94561664912
2030-02-16 13:00:00,1889.98946914756,6243.54983184581,,1349.99871128646,4472.97981580325,,,,,,,5215.29175603401,,,,,,,,5939.99373497534,,1349.99847237737,,,,,564.4925888434759,,,3130.23945422352
2030-02-16 14:00:00,1889.98941580277,6089.84695571234,,1349.99875101727,4203.55020211475,,,,,,,5086.89921719853,,,,,,,,5939.993712518401,,1349.99850537116,,,,,616.7025245586137,,,2943.71510266305
2030-02-16 15:00:00,1889.99352910408,5983.24317999802,,1349.99847415116,4009.6016436239,,,,,,,4998.23668974924,,,,,,,,5939.99370780344,,1349.9985051572,,,,,334.6631816559443,,,2811.88405833067
2030-02-16 16:00:00,1889.99155919361,5950.43325964662,,1349.99774422083,3984.01242954832,,,,,,,4967.04037492008,,,,,,,,5939.993526370001,,1349.99843416381,,,,,401.4430365039992,,,2794.0785591092
2030-02-16 17:00:00,1889.99381803927,5577.16210014135,,1349.99703730245,4804.70195315982,,,,,,,4658.34503503898,,,,0.6169663570510695,,,,5939.99350560042,,1349.99843535897,,,,,,,,3362.75075954307
2030-02-16 18:00:00,1889.99064662945,4632.74056630798,,1349.99651801221,5186.79593522572,,,,,,,3868.56691124838,,,,0.6396755399665383,,,,5939.9935020032,,1349.99776348803,,,,,,,,3631.19961320046
2030-02-16 19:00:00,1889.99080009758,4384.16838885849,,1349.99399900422,5493.64789438487,,,,,,,3659.10420448876,,,,0.5765804768545536,,,,5939.9935052072,,1349.99778459676,,,,,,,,3841.80034280883
2030-02-16 20:00:00,1889.98875078996,4975.26404622319,,1349.99716947643,5772.86347025519,,,,,,,4155.87739105651,,,,1.261844831719765,,,,5939.99354145942,,1349.99777728886,,,,,,,,4029.91030401599
2030-02-16 21:00:00,1889.98974245068,5465.2101291844,,1349.99709228546,5683.00942675168,,,,,,,4567.99040884028,,,,6766.2767663892255,,,,5939.9935453117,,1349.99790817389,,,,,,,,3960.7659518709
2030-02-16 22:00:00,1889.94246418766,5479.34139077404,,1349.9980460811,5449.34437995568,,,,,,,4577.22597951009,,,,13106.660867888422,,,,5939.99244558632,,1349.99790783868,,,,,,,,3796.65683513411
2030-02-16 23:00:00,1889.98604661057,5839.09365570005,,1349.99777260198,6061.21463637734,,,,,,,4879.27175795133,,,,20298.28263975005,,,,5939.99271205108,,1349.99775993056,,,,,,,,4229.06222771548
2030-02-17 00:00:00,1889.99001393989,5614.76838909683,,1349.99772216885,6426.53362734878,,,,,,,4692.14898891771,,,,19357.43557431009,,,,5939.992872593881,,1349.99783648062,,,,,,,,4490.9352261406
2030-02-17 01:00:00,1889.9910415494,5703.11106262577,,1349.99771194268,6668.91285300942,,,,,,,4767.16711599267,,,,12099.165320427372,,,,5939.992931864919,,1349.99786619993,,,,,,,,4658.47032185258
2030-02-17 02:00:00,1889.9910090012,5568.53718189417,,1349.99768832898,6856.41153066499,,,,,,,4652.46300999653,,,,3199.2699489154734,,,,5939.9929329465995,,1349.99785200634,,,,,,,,4787.59542714832
2030-02-17 03:00:00,1889.99098246759,5966.20209657141,,1349.99768846162,6844.55180396184,,,,,,,4987.51999950913,,,,0.7573716323873145,,,,5939.993029351941,,1349.99785147373,,,,,,,,4780.58524900069
2030-02-17 04:00:00,1889.99095897223,6599.87605985259,,1349.99768452162,6808.19803792154,,,,,,,5522.56094898362,,,,0.7597230395456791,,,,5939.99320277616,,1349.99784963418,,,,,,,,4756.31570422439
2030-02-17 05:00:00,1889.99094720736,7061.36918268514,,1349.99782941041,6735.14570521158,,,,,,,5905.60853091139,,,,0.7480093174437148,,,,5939.99320837634,,1349.99793500834,,,,,,,,4705.52036018343
2030-02-17 06:00:00,1889.99093839854,7319.57987807631,,1349.99782505509,6665.36030345149,,,,,,,6121.45232747976,,,,0.7441212393257585,,,,5939.99320524342,,1349.99793062333,,,,,,,,4660.66767583823
2030-02-17 07:00:00,1889.99098330643,7409.02574839719,,1349.99782033035,6629.82794657769,,,,,,,6194.67550048991,,,,0.7432799804029762,,,,5939.99318958076,,1349.9979269587,,,,,,,,4638.28626148937
2030-02-17 08:00:00,1889.99092649724,7384.40969620602,,1349.99729319638,6642.15553516397,,,,,,,6172.31159516445,,,,,,,,5939.99321639174,,1349.99763239896,,,,,113.53958223820263,,,4642.60321760715
2030-02-17 09:00:00,1889.99369838331,7126.47944372798,,1349.99729367368,6275.8953057723,,,,,,,5951.42788208586,,,,,,,,5939.9933568408605,,1349.99783861455,,,,,592.7932061802369,,,4395.15247145233
2030-02-17 10:00:00,1889.99368099771,6814.95383065691,,1349.99730405917,6004.28274874711,,,,,,,5684.78779621204,,,,,,,,5939.99334448278,,1349.99784277655,,,,,769.0124919006535,,,4217.68464501475
2030-02-17 11:00:00,1889.9938375394,6827.96245919133,,1349.99729446969,6374.43583546774,,,,,,,5694.50509802569,,,,,,,,5939.99335594618,,1349.9978549115,,,,,702.0152084012378,,,4472.14115808212
2030-02-17 12:00:00,1889.99499522897,6728.4355229847,,1349.99729637291,6515.18635380605,,,,,,,5609.1772809611,,,,,,,,5939.99351388774,,1349.9980117336,,,,,795.2117025680996,,,4574.60152653604
2030-02-17 13:00:00,1889.99506297534,6719.55150929077,,1349.99730144213,6643.26361941916,,,,,,,5602.22695679846,,,,,,,,5939.99352233052,,1349.99802425077,,,,,769.7785946736759,,,4662.31353956192
2030-02-17 14:00:00,1889.9938090166,7047.82936040268,,1349.99731006055,6794.69877045317,,,,,,,5879.37369146443,,,,,,,,5939.993356025079,,1349.99785450352,,,,,786.0307990411644,,,4759.97199324675
2030-02-17 15:00:00,1889.99045008252,7296.2432561673,,1349.99736395699,6849.93949090376,,,,,,,6088.68335085241,,,,,,,,5939.992815428519,,1349.99762726888,,,,,522.0291859144503,,,4790.08046508899
2030-02-17 16:00:00,1889.99561420918,7349.4848921184,,1349.99261552088,6848.31456625115,,,,,,,6132.97419740536,,,,0.8433461085147771,,,,5939.99288809584,,1349.9977319598,,,,,,,,4779.23962959604
2030-02-17 17:00:00,1889.99554972495,7519.30700887335,,1349.99218718943,6963.42069412231,,,,,,,6275.50672644645,,,,0.7940013008323279,,,,5939.992875449199,,1349.99769181109,,,,,,,,4861.15255684425
2030-02-17 18:00:00,1889.99562440889,7754.05447693319,,1349.99236484033,7120.4896811305,,,,,,,6475.89892434268,,,,0.8627193802228549,,,,5939.99291882254,,1349.99772369686,,,,,,,,4974.41536227892
2030-02-17 19:00:00,1889.9956217054,7940.99650838705,,1349.99254374119,7212.20487332671,,,,,,,6634.66934172974,,,,0.8364200293484508,,,,5939.99275819904,,1349.9977218801,,,,,,,,5040.73956533848
2030-02-17 20:00:00,1889.9956207515,8012.68064813337,,1349.99251496386,7235.33874398464,,,,,,,6694.93277540867,,,,0.8320324417026306,,,,5939.992761577079,,1349.99772259755,,,,,,,,5060.65323370348
2030-02-17 21:00:00,1889.99561904549,7971.05518077487,,1349.99249480789,7215.18908035663,,,,,,,6661.62787973331,,,,0.8179302506848256,,,,5939.99276815454,,1349.99772360751,,,,,,,,5047.30014192944
2030-02-17 22:00:00,1889.99562883337,8012.77789965475,,1349.99432113861,7178.24119360678,,,,,,,6693.73578532888,,,,0.8422004425933846,,,,5939.992772770401,,1349.99772413822,,,,,,,,5017.80366876679
2030-02-17 23:00:00,1889.99326229925,8035.55014832351,,1349.99624336184,7178.88739087593,,,,,,,6711.76036151993,,,,0.8158688484227398,,,,5939.9927712729805,,1349.99771870724,,,,,,,,5020.40433304769
2030-02-18 00:00:00,1889.9933729736,8140.72027023999,,1349.99621409233,7246.30112490413,,,,,,,6797.7620593914,,,,0.8377620325573435,,,,5939.99276887826,,1349.99768218631,,,,,,,,5068.12173202035
2030-02-18 01:00:00,1889.99343294658,8113.27561477352,,1349.99613091502,7305.12298114489,,,,,,,6774.31009664952,,,,0.8384021426839289,,,,5939.99276634954,,1349.99762448107,,,,,,,,5107.71317631351
2030-02-18 02:00:00,1889.99340864188,8001.01739405829,,1349.9960716396,7317.9194075792,,,,,,,6680.85479778183,,,,0.8317167706635408,,,,5939.99277027888,,1349.99762468938,,,,,,,,5115.59776564686
2030-02-18 03:00:00,1889.99337611646,7930.22303335363,,1349.99559859618,7366.98950569284,,,,,,,6620.69297448097,,,,0.8346179541189299,,,,5939.99276037522,,1349.9976247736,,,,,,,,5147.66701529595
2030-02-18 04:00:00,1889.99357683791,7726.37680323961,,1349.99698973679,7316.58182577591,,,,,,,6451.3955839119,,,,0.8036497416309534,,,,5939.992748894921,,1349.99761708077,,,,,,,,5111.12752008629
2030-02-18 05:00:00,1889.99562206574,7757.24271612179,,1349.99234859162,7252.20906080075,,,,,,,6476.67492967795,,,,11.708839519515402,,,,5939.9929121011,,1349.99772171195,,,,,,,,5062.95307744902
2030-02-18 06:00:00,1889.9969139846,7848.08540526207,,0.0082277856480092,7123.23613806521,,,,,,,6551.45349891281,,,,7911.131312312571,,,,5939.9929131444205,,1349.99807318978,,,,,,,,4968.25076314222
2030-02-18 07:00:00,1889.99582410927,7987.05898533121,,0.81099424910104,7098.9175289541,,,,,,,6667.0217206897,,,,2781.344731823926,,,,5939.992620008161,,1349.99739435277,,,,,,,,4951.23156749633
2030-02-18 08:00:00,1889.98982817815,7819.24819902954,,1349.99648916802,6977.19239104231,,,,,,,6528.17665248369,,,,,,,,5939.99267374398,,1349.99712226308,,,,,381.8161097211394,,,4866.90984586558
2030-02-18 09:00:00,1889.99099211991,7045.92507261621,,1349.99646740546,6639.99270107994,,,,,,,5881.98269094088,,,,,,,,5939.9927046214,,1349.9971998593,,,,,663.7036321130606,,,4636.5984747823
2030-02-18 10:00:00,1889.99104082184,6590.77932580497,,1349.99648422861,6138.17772558579,,,,,,,5499.53178507746,,,,,,,,5939.992719426999,,1349.99721778178,,,,,693.1251417087813,,,4296.38209774957
2030-02-18 11:00:00,1889.99101121167,6356.42317649501,,1349.99650062989,5898.10222158261,,,,,,,5302.92831205065,,,,,,,,5939.99288669844,,1349.99722524692,,,,,698.224509024537,,,4144.43301371501
2030-02-18 12:00:00,1889.99100318894,6333.63260523407,,1349.99648111,5787.71850930713,,,,,,,5283.6582002181,,,,,,,,5939.99281130378,,1349.99721632952,,,,,676.1695275629086,,,4062.72045997955
2030-02-18 13:00:00,1889.99102529823,6097.1665913638,,1349.99646405425,5749.23453742522,,,,,,,5086.48375801312,,,,,,,,5939.99269610222,,1349.99721144333,,,,,641.5316798998094,,,4040.07100684763
2030-02-18 14:00:00,1889.99104850536,5880.81442432707,,1349.99644498909,5918.51213801387,,,,,,,4905.57877824294,,,,,,,,5939.992678565341,,1349.99720813332,,,,,657.2568632459019,,,4147.21054519732
2030-02-18 15:00:00,1889.98996334067,5888.52201745295,,1349.99642957662,5960.45423890192,,,,,,,4911.55940847664,,,,,,,,5939.992785633,,1349.99711609289,,,,,699.7407952016022,,,4172.66353464507
2030-02-18 16:00:00,1889.99241212538,6058.52190140816,,1349.99645289537,6095.1209859697,,,,,,,5052.53622920378,,,,,,,,5939.9922155453405,,1349.99726078811,,,,,708.8653289575713,,,4263.70661312762
2030-02-18 17:00:00,0.0054280486233265,6297.32095279887,,1349.99720015317,4088.87759373318,,,,,,,5250.13628858759,,,,,,,,5939.99063377984,,1349.99578377781,,,,,717.7774806338481,,,2854.78304944403
2030-02-18 18:00:00,0.0060595822561949,6438.84440925731,,1349.99697200426,5346.6012937098,,,,,,,5368.06591469825,,,,,,,,5939.991079839339,,1349.99559275128,,,,,729.318597204623,,,3734.29332005504
2030-02-18 19:00:00,0.0223268088403747,6617.51108138529,,1349.99756978386,6716.28340259739,,,,,,,5520.05349828727,,,,,,,,5939.99238499862,,1349.99729936292,,,,,731.5558062892301,,,4685.71384706339
2030-02-18 20:00:00,0.0209708797408349,6508.35984441029,,1349.99756368165,6626.16991950834,,,,,,,5435.4320958816,,,,,,,,5939.992367377659,,1349.9972746031,,,,,667.5507849057141,,,4620.73737913897
2030-02-18 21:00:00,0.0046797289829927,6195.42439745652,,1349.99799085577,6545.37279675744,,,,,,,5178.19151170994,,,,,,,,5939.992363699241,,1349.99726035142,,,,,176.74587673850755,,,4568.7066657185
2030-02-18 22:00:00,0.0052880054117132,5616.14848885731,,1349.99800605243,6039.85499575979,,,,,,,4694.44739734043,,,,,,,,5939.9922172712595,,1349.99735591527,,,,,71.07736949099535,,,4214.73614471126
2030-02-18 23:00:00,0.0052793245951403,5025.06011021812,,1349.99800802393,5460.31796366415,,,,,,,4194.16881413012,,,,,,,,5939.99249297734,,1349.9973510162,,,,,118.12908923229732,,,3826.31047142002
2030-02-19 00:00:00,0.0052973164531254,4910.93449679938,,1349.99801159811,4643.13877422826,,,,,,,4096.89282096836,,,,,,,,5939.99067744912,,1349.99735536572,,,,,186.01500743437705,,,3252.53532462052
2030-02-19 01:00:00,0.0052990369149351,2937.25622725651,,1349.99792099912,4262.25276005847,,,,,,,2463.33107832351,,,,,,,,5939.97444247214,,1349.9971910643,,,,,344.44669106279014,,,2983.61955720596
2030-02-19 02:00:00,0.0052953095835498,2519.63395691114,,1349.99792762377,4533.53187552724,,,,,,,2122.6523049324,,,,,,,,5939.974979068879,,1349.99719909146,,,,,365.3165049522789,,,3182.27753773968
2030-02-19 03:00:00,0.0051767371232073,2617.48423354605,,1349.99793908076,4657.17766702804,,,,,,,2205.81578050143,,,,,,,,5939.9750955816,,1349.99720169912,,,,,268.4403358393273,,,3255.73938133106
2030-02-19 04:00:00,0.0051848311426447,2628.55177808302,,1349.99803681927,4502.59749412715,,,,,,,2215.05905619308,,,,,,,,5939.9749951124995,,1349.99737919782,,,,,58.85140971193306,,,3145.83977495888
2030-02-19 05:00:00,0.005350914773613,2593.29522589455,,1349.99802470923,4347.52927961115,,,,,,,2183.80901372919,,,,,,,,5939.97520770048,,1349.99738013058,,,,,48.67977377140705,,,3040.45276559897
2030-02-19 06:00:00,0.0047646471578925,4011.97130024334,,1349.99802603602,4694.63276737275,,,,,,,3351.89417097488,,,,,,,,5939.976856534699,,1349.99731356071,,,,,688.6764100536426,,,3285.75906310567
2030-02-19 07:00:00,0.0025061533368205,4635.87921085621,,1349.99803442402,3851.97931550053,,,,,,,3866.07726991387,,,,,,,,5939.7710167683,,1349.99637626085,,,,,806.9360357247476,,,2688.48338569775
2030-02-19 08:00:00,0.0047924370699876,5397.32275835738,,1349.9980482147,5563.06502808725,,,,,,,4495.21995924464,,,,,,,,5939.97766296066,,1349.99736062093,,,,,976.360147973646,,,3886.01754515859
2030-02-19 09:00:00,0.0275039837251411,5904.33212654066,,1349.99802335827,5458.74602342541,,,,,,,4910.8659375354,,,,,,,,5939.98508789272,,1349.9977379692,,,,,999.6206210814119,,,3812.68329215828
2030-02-19 10:00:00,0.0469103172279332,5336.7792240839,,1349.99798483263,4875.71556725988,,,,,,,4442.24656185916,,,,,,,,5939.98547290508,,1349.99772813172,,,,,815.1549692995507,,,3413.98348669008
2030-02-19 11:00:00,0.0455133934084128,6618.84516126031,,1349.99784567542,4658.33094608803,,,,,,,5534.35676777813,,,,,,,,5939.985507731521,,1349.99758415391,,,,,898.8415854646897,,,3264.64802765335
2030-02-19 12:00:00,0.0552998803264901,5750.06560111025,,1349.99784058529,4506.26599668572,,,,,,,4793.67402921002,,,,,,,,5939.98459858294,,1349.99758846198,,,,,999.7608426691339,,,3153.53571740696
2030-02-19 13:00:00,0.0557999389638836,4703.43392699636,,1349.99784863821,5066.1575702211,,,,,,,3917.70178841356,,,,,,,,5939.98370486044,,1349.99759770335,,,,,758.2980619471587,,,3553.26449387925
2030-02-19 14:00:00,0.0573358748787807,3168.47652100792,,1349.99785670661,5281.40920380939,,,,,,,2653.67416438208,,,,,,,,5939.983888623759,,1349.99760792774,,,,,739.5958329998488,,,3707.93300597362
2030-02-19 15:00:00,0.0285412332753071,2264.75699639429,,1349.99786659748,5456.80875036055,,,,,,,1902.3483489859,,,,,,,,5939.98340851778,,1349.99757621654,,,,,870.528620166446,,,3827.70665863716
2030-02-19 16:00:00,0.0042908509635637,2246.60074154117,,1349.99786320643,5309.82786151307,,,,,,,1888.1911137891,,,,,,,,5939.96797436536,,1349.99688176036,,,,,794.4023119115801,,,3717.39452844444
2030-02-19 17:00:00,0.0016302800585825,,,1349.99822053072,271.179378931175,,160.463753810142,192.395517890339,,,,,,,,,,,,0.020886974211017602,,1349.99564098548,,,,,700.1308940182845,,,189.351532792654
2030-02-19 18:00:00,0.0027131822347937,249.876915669601,,1349.99794939208,1575.69379716314,,,,,,,208.404635817342,,,,,,,,0.0926277470313072,,1349.9963469819,,,,,721.0365880765773,,,1103.87392027006
2030-02-19 19:00:00,0.004400895624664,,,1349.99751538705,4606.96683813524,,1447.66220118045,1735.74572363742,,,,,,,,,,,,3266.003027660724,,1349.99607714513,,,,,708.9815988779263,,,3215.80520740753
2030-02-19 20:00:00,0.0052693379625564,,,1349.99755268795,4781.07632493613,,2239.8545114778,2712.95178414577,,,,,,,,,,,,5938.83162021574,,1349.9964805056,,,,,463.7503341991425,,,3332.39236210782
2030-02-19 21:00:00,0.0049996713806386,,,1349.99756351942,5053.3084779762,,2391.65251311735,2891.88939625686,,,,,,,,,,,,4465.0715618052745,,1349.99641906508,,,,,19.521452852514287,,,3514.27372893834
2030-02-19 22:00:00,0.0067533450699222,,,1349.997144568,4456.08774328082,,2292.97566592615,2772.06510625776,,,,,,,,6905.4575464644095,,,,5938.1420098789,,1349.99596076812,,,,,,,,3123.21449286287
2030-02-19 23:00:00,0.0267706022586056,,,1349.9943237403,4153.2251684035,,797.927359579888,956.713275639188,,,,,,,,13683.313361441491,,,,5939.9285690939405,,1349.9934694773,,,,,,,,2903.79052299475
2030-02-20 00:00:00,0.0593622011930854,,,1349.99319993419,2891.48476557181,,495.370747299421,593.948564667071,,,,,,,,5516.173176119466,,,,5939.9316389386995,,1349.99297797411,,,,,,,,2014.68872794539
2030-02-20 01:00:00,0.0567214076312303,,,1349.99202088081,2432.36957979837,,643.001839496529,770.957947622568,,,,,,,,0.9774343805504262,,,,5939.914924193,,1349.99171874216,,,,,,,,1690.81723156461
2030-02-20 02:00:00,0.0555309169094454,,,1349.99210756877,3031.8528253596,,808.729404324906,969.664956145189,,,,,,,,0.8739341200609781,,,,5939.91494729962,,1349.99177737361,,,,,,,,2112.10921290261
2030-02-20 03:00:00,0.0543212568777574,,,1349.9921153729,2936.51707318284,,165.785104768355,198.776042748321,,,,,,,,0.7646339416277249,,,,5939.913421593739,,1349.99175493279,,,,,,,,2044.61725742515
2030-02-20 04:00:00,1.25191309517999,156.303411665373,,1349.99239355673,2999.46059963684,,,,,,,130.361726330724,,,,490.83059143058904,,,,5939.93821714224,,1349.99293491453,,,,,,,,2089.54332528268
2030-02-20 05:00:00,1.44869747096509,577.85079844257,,1349.99249040762,3513.14119601923,,,,,,,481.944792973843,,,,14722.946673151522,,,,5939.938203867159,,1349.99296578914,,,,,,,,2449.78452030883
2030-02-20 06:00:00,0.0514560159948338,652.573614098278,,1349.99333706038,2340.46745775865,,,,,,,544.265832307143,,,,8085.749677702646,,,,5939.927926157779,,1349.99294400424,,,,,,,,1626.50317657379
2030-02-20 07:00:00,0.0529325207913667,355.511786128395,,1349.9933620207,2382.63877414633,,,,,,,296.507424735886,,,,1717.2171860459086,,,,5939.928503113681,,1349.99298747847,,,,,,,,1656.68522991582
2030-02-20 08:00:00,1577.61315559434,1217.37686719224,,503.920546218515,2415.27119376582,,,,,,,1015.32872026718,,,,,,,,5939.44034854104,,1349.92354696779,,,,,530.1053847949069,,,1680.16628023716
2030-02-20 09:00:00,1889.97986881949,,,0.0210449756559978,4698.75174056228,,528.78248288126,634.009469921631,,,,,,,,,,,,5939.89543688262,,1349.95114505323,,,,,621.8169739968571,,,3280.81516910142
2030-02-20 10:00:00,1889.98063345917,1268.59535686589,,0.0170993228039392,5868.18843138001,,,,,,,1058.0466033517,,,,,,,,5939.88823115194,,1349.930570764,,,,,755.0976772670127,,,4099.39025334013
2030-02-20 11:00:00,1889.99049811659,2828.05620122219,,0.0127087205965299,7050.44445839313,,,,,,,2369.90070983124,,,,,,,,5939.97045835646,,1349.98875065665,,,,,789.6383877500976,,,4922.80678647836
2030-02-20 12:00:00,1889.99045639994,2440.83718479417,,0.0173902030625873,7396.56751289647,,,,,,,2044.00368987361,,,,,,,,5939.9652419022605,,1349.98852560761,,,,,710.6925437503223,,,5164.88714122436
2030-02-20 13:00:00,1889.98942722566,2201.78769521663,,0.042307579059291,7458.62477653806,,,,,,,1836.35685653919,,,,,,,,5939.960632471661,,1349.99010391907,,,,,684.7922840766729,,,5208.27457233063
2030-02-20 14:00:00,1889.97809386664,1831.01107604203,,0.0347239316556234,5389.53306449189,,,,,,,1527.11795480989,,,,,,,,5939.90541133742,,1349.97244712751,,,,,739.029220350415,,,3763.23885853091
2030-02-20 15:00:00,1889.97523363003,229.328156149569,,0.103930765160323,3671.60245857662,,,,,,,191.266682238663,,,,,,,,5939.90773024352,,1349.97850277422,,,,,737.7209746934436,,,2563.58429884378
2030-02-20 16:00:00,0.0483321175585334,782.54808746974,,1349.9913054075,3983.20760088889,,,,,,,652.668438871947,,,,,,,,5939.88922725228,,1349.99038622227,,,,,153.1528218218637,,,2780.23058960589
2030-02-20 17:00:00,0.0488878429952602,176.447353869596,,1349.99161570332,2446.15213406544,,,,,,,147.162382510968,,,,0.7620302929772126,,,,5939.8989452286605,,1349.99088364841,,,,,,,,1704.77257035319
2030-02-20 18:00:00,0.0478495823714028,1300.03208390864,,1349.99160929875,2504.94727508929,,,,,,,1084.26549256438,,,,,,,,5939.8970069183,,1349.99081020641,,,,,0.25213487539057633,,,1745.04825734906
2030-02-20 19:00:00,0.0463231314687065,1913.30932584395,,1349.99158385159,2525.82365231018,,,,,,,1595.75696668003,,,,,,,,5939.89380089818,,1349.9906785157,,,,,105.07873684564626,,,1761.6220368105
2030-02-20 20:00:00,541.158267114115,2074.43881767572,,1349.9915829157,2523.07464263669,,,,,,,1730.14375691434,,,,0.8324435367582622,,,,5939.92773265526,,1349.99200787053,,,,,,,,1761.15448860292
2030-02-20 21:00:00,1805.20351817965,1412.84899416349,,1349.9915738442,3583.68261457342,,,,,,,1178.35815367609,,,,0.7202106101337742,,,,5939.927090102599,,1349.9919346374,,,,,,,,2502.28876172212
2030-02-20 22:00:00,0.288249391193686,2225.29909413001,,1349.99149046016,4123.62312605756,,,,,,,1855.96571727601,,,,0.7236970572665907,,,,5939.92356367838,,1349.99178140689,,,,,,,,2879.86674599929
2030-02-20 23:00:00,865.21541929439,1710.14371141946,,1349.99116947115,3588.80136373263,,,,,,,1426.31080156354,,,,0.7906464248796728,,,,5939.92530525832,,1349.99167482625,,,,,,,,2505.97190035745
2030-02-21 00:00:00,1228.071423133,1844.83345502602,,1349.99134602456,3239.87828659736,,,,,,,1538.64605295155,,,,0.7445949675989603,,,,5939.92556918312,,1349.99177171401,,,,,,,,2263.97761747381
2030-02-21 01:00:00,1435.08767683746,2309.08141460543,,1349.99150324179,3211.7108301916,,,,,,,1925.84268063851,,,,0.7307606912650011,,,,5939.92684374682,,1349.99189970861,,,,,,,,2246.01387447738
2030-02-21 02:00:00,1716.62134769972,2289.56773199832,,1349.99162191346,3054.97782199848,,,,,,,1909.56764430729,,,,0.7680247566633096,,,,5939.92613928682,,1349.99199282017,,,,,,,,2137.54040788483
2030-02-21 03:00:00,1594.69831085522,2277.31652077576,,1349.98940037747,4224.63862328909,,,,,,,1899.35069007388,,,,0.30022413294531847,,,,5939.925769736939,,1349.99026208456,,,,,,,,2951.5778932359
2030-02-21 04:00:00,1889.9379636265,2203.53249032514,,1349.99143711476,2919.86947324138,,,,,,,1837.81171397919,,,,1725.3971407467436,,,,5939.94407621764,,1349.99291910624,,,,,,,,2043.89258805041
2030-02-21 05:00:00,884.954835443767,2062.67970689124,,1349.99141650249,2547.79328378642,,,,,,,1720.33628470382,,,,4905.936297960745,,,,5939.9273424433795,,1349.99199158035,,,,,,,,1784.00222981916
2030-02-21 06:00:00,0.113651162514188,1201.54469708705,,1349.99070058362,3033.79181584464,,,,,,,1002.12406080375,,,,,,,,5939.90606843668,,1349.99071844967,,,,,0.04513693966945315,,,2122.01018950486
2030-02-21 07:00:00,0.0520823976251759,2241.13890545896,,1349.99132892801,2563.52963833204,,,,,,,1869.1765802751,,,,,,,,5939.89579600924,,1349.99080748967,,,,,174.95650469978068,,,1794.89740981791
2030-02-21 08:00:00,31.5778914732377,2323.3732453758,,1188.82662695368,3783.64516634656,,,,,,,1937.80555098685,,,,,,,,5939.83353348166,,1349.92495355935,,,,,999.7967260172428,,,2644.5686776449
